--------------------------------------------
  Created log file: log_2024-2-24_1-30-4
--------------------------------------------

[1:30:4] LOG | Updated logfile.txt to './logs/log_2024-2-24_1-30-4.txt'
[1:32:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:25] WARN | Same version detected!
[1:32:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:32:28] LOG | Continuing...
[1:32:32] LOG | Request for embed.js intercepted
[1:32:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:32] WARN | Same version detected!
[1:32:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:32:35] LOG | Continuing...
[1:32:39] WARN | Requests limit for 'embed' reached! (10)
[1:32:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:40] LOG | Fetching sources...
[1:32:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:40] LOG | Retrieving playback url...
[1:32:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:41] LOG | Sucessfully retrieved playback url!
[1:32:54] WARN | Requests limit for 'embed' reached! (10)
[1:32:55] LOG | Request for embed.js intercepted
[1:32:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:55] WARN | Same version detected!
[1:32:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:32:57] LOG | Continuing...
[1:32:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:59] LOG | Fetching sources...
[1:32:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:59] LOG | Retrieving playback url...
[1:32:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:32:59] LOG | Sucessfully retrieved playback url!
[1:33:13] WARN | Requests limit for 'embed' reached! (10)
[1:33:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:33:14] LOG | Fetching sources...
[1:33:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:33:14] LOG | Retrieving playback url...
[1:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-24_1-30-4.private.txt')
[1:33:15] LOG | Sucessfully retrieved playback url!
[1:33:28] ERROR | Requests limit for 'main' reached! (2000)
[1:33:28] WARN | Killing process...
