--------------------------------------------
  Created log file: log_2024-2-3_1-30-3
--------------------------------------------

[1:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-3_1-30-3.txt'
[1:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:4] LOG | Fetching sources...
[1:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:5] LOG | Retrieving playback url...
[1:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:5] LOG | Sucessfully retrieved playback url!
[1:30:6] LOG | Request for embed.js intercepted
[1:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:6] WARN | Same version detected!
[1:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:8] LOG | Continuing...
[1:30:10] LOG | Request for embed.js intercepted
[1:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:10] WARN | Same version detected!
[1:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:12] LOG | Continuing...
[1:30:17] LOG | Request for embed.js intercepted
[1:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:17] WARN | Same version detected!
[1:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:19] LOG | Continuing...
[1:30:26] WARN | Requests limit for 'embed' reached! (10)
[1:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:28] LOG | Fetching sources...
[1:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:28] LOG | Retrieving playback url...
[1:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:28] LOG | Sucessfully retrieved playback url!
[1:30:32] LOG | Request for embed.js intercepted
[1:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:32] WARN | Same version detected!
[1:30:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:34] LOG | Continuing...
[1:30:43] LOG | Request for embed.js intercepted
[1:30:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:43] WARN | Same version detected!
[1:30:43] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:45] LOG | Continuing...
[1:30:54] WARN | Requests limit for 'embed' reached! (10)
[1:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:55] LOG | Fetching sources...
[1:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:56] LOG | Retrieving playback url...
[1:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:56] LOG | Sucessfully retrieved playback url!
[1:30:59] LOG | Request for embed.js intercepted
[1:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:30:59] WARN | Same version detected!
[1:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:2] LOG | Continuing...
[1:31:12] LOG | Request for embed.js intercepted
[1:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:12] WARN | Same version detected!
[1:31:12] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:14] LOG | Continuing...
[1:31:22] WARN | Requests limit for 'embed' reached! (10)
[1:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:25] LOG | Fetching sources...
[1:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:25] LOG | Retrieving playback url...
[1:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:26] LOG | Sucessfully retrieved playback url!
[1:31:26] LOG | Request for embed.js intercepted
[1:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:26] WARN | Same version detected!
[1:31:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:29] LOG | Continuing...
[1:31:32] LOG | Request for embed.js intercepted
[1:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_1-30-3.private.txt')
[1:31:32] WARN | Same version detected!
[1:31:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:34] LOG | Continuing...
[1:31:36] ERROR | Requests limit for 'main' reached! (2000)
[1:31:36] WARN | Killing process...
