--------------------------------------------
  Created log file: log_2024-2-7_14-30-3
--------------------------------------------

[14:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-7_14-30-3.txt'
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_14-30-3.private.txt')
[14:30:4] LOG | Fetching sources...
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_14-30-3.private.txt')
[14:30:4] LOG | Retrieving playback url...
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_14-30-3.private.txt')
[14:30:4] LOG | Sucessfully retrieved playback url!
[14:30:5] LOG | Request for embed.js intercepted
[14:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_14-30-3.private.txt')
[14:30:5] ERROR | Could not retrieve keys, patchEmbedJs failed?
[14:30:5] ERROR | Could not retrieve keys, patchEmbedJs failed?
[14:30:6] LOG | Extracted keys sucessfully!
[14:30:6] LOG | Key 1: 'wWabqTuN0B4CLJ4l' - Key 2: 'SFSbkINIcATL072l'
[14:30:6] LOG | Bumped version to '65c38ce9'
[14:30:6] WARN | Killing process...
