--------------------------------------------
  Created log file: log_2024-2-2_22-30-4
--------------------------------------------

[22:30:4] LOG | Updated logfile.txt to './logs/log_2024-2-2_22-30-4.txt'
[22:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:5] LOG | Fetching sources...
[22:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:5] LOG | Retrieving playback url...
[22:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:5] LOG | Sucessfully retrieved playback url!
[22:30:6] LOG | Request for embed.js intercepted
[22:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:6] WARN | Same version detected!
[22:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:9] LOG | Continuing...
[22:30:10] LOG | Request for embed.js intercepted
[22:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:10] WARN | Same version detected!
[22:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:13] LOG | Continuing...
[22:30:17] LOG | Request for embed.js intercepted
[22:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:17] WARN | Same version detected!
[22:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:20] LOG | Continuing...
[22:30:24] LOG | Request for embed.js intercepted
[22:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:24] WARN | Same version detected!
[22:30:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:27] LOG | Continuing...
[22:30:33] WARN | Requests limit for 'embed' reached! (10)
[22:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:35] LOG | Fetching sources...
[22:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:35] LOG | Retrieving playback url...
[22:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:35] LOG | Sucessfully retrieved playback url!
[22:30:46] LOG | Request for embed.js intercepted
[22:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:46] WARN | Same version detected!
[22:30:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:49] LOG | Continuing...
[22:30:55] WARN | Requests limit for 'embed' reached! (10)
[22:30:55] LOG | Request for embed.js intercepted
[22:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:55] WARN | Same version detected!
[22:30:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:57] LOG | Continuing...
[22:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:59] LOG | Fetching sources...
[22:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:59] LOG | Retrieving playback url...
[22:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:30:59] LOG | Sucessfully retrieved playback url!
[22:31:7] LOG | Request for embed.js intercepted
[22:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:7] WARN | Same version detected!
[22:31:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:10] LOG | Continuing...
[22:31:14] LOG | Request for embed.js intercepted
[22:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:14] WARN | Same version detected!
[22:31:14] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:17] LOG | Continuing...
[22:31:19] LOG | Request for embed.js intercepted
[22:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:19] WARN | Same version detected!
[22:31:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:22] LOG | Continuing...
[22:31:23] WARN | Requests limit for 'embed' reached! (10)
[22:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:25] LOG | Fetching sources...
[22:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:25] LOG | Retrieving playback url...
[22:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_22-30-4.private.txt')
[22:31:25] LOG | Sucessfully retrieved playback url!
[22:31:30] ERROR | Requests limit for 'main' reached! (2000)
[22:31:30] WARN | Killing process...
