--------------------------------------------
  Created log file: log_2024-1-30_9-30-3
--------------------------------------------

[9:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_9-30-3.txt'
[9:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:4] LOG | Fetching sources...
[9:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:5] LOG | Retrieving playback url...
[9:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:5] LOG | Sucessfully retrieved playback url!
[9:30:6] LOG | Request for embed.js intercepted
[9:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:6] WARN | Same version detected!
[9:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:8] LOG | Continuing...
[9:30:19] LOG | Request for embed.js intercepted
[9:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:19] WARN | Same version detected!
[9:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:21] LOG | Continuing...
[9:30:27] WARN | Requests limit for 'embed' reached! (10)
[9:30:27] LOG | Request for embed.js intercepted
[9:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:27] WARN | Same version detected!
[9:30:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:30] LOG | Continuing...
[9:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:32] LOG | Fetching sources...
[9:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:32] LOG | Retrieving playback url...
[9:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:33] LOG | Sucessfully retrieved playback url!
[9:30:33] LOG | Request for embed.js intercepted
[9:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:33] WARN | Same version detected!
[9:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:36] LOG | Continuing...
[9:30:43] LOG | Request for embed.js intercepted
[9:30:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:43] WARN | Same version detected!
[9:30:43] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:46] LOG | Continuing...
[9:30:52] LOG | Request for embed.js intercepted
[9:30:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:30:52] WARN | Same version detected!
[9:30:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:30:54] LOG | Continuing...
[9:31:0] WARN | Requests limit for 'embed' reached! (10)
[9:31:1] LOG | Request for embed.js intercepted
[9:31:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:1] WARN | Same version detected!
[9:31:1] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:3] LOG | Continuing...
[9:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:6] LOG | Fetching sources...
[9:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:6] LOG | Retrieving playback url...
[9:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:6] LOG | Sucessfully retrieved playback url!
[9:31:7] LOG | Request for embed.js intercepted
[9:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:7] WARN | Same version detected!
[9:31:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:10] LOG | Continuing...
[9:31:17] LOG | Request for embed.js intercepted
[9:31:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:17] WARN | Same version detected!
[9:31:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:19] LOG | Continuing...
[9:31:22] LOG | Request for embed.js intercepted
[9:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:22] WARN | Same version detected!
[9:31:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:25] LOG | Continuing...
[9:31:27] LOG | Request for embed.js intercepted
[9:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:27] WARN | Same version detected!
[9:31:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[9:31:29] LOG | Continuing...
[9:31:37] WARN | Requests limit for 'embed' reached! (10)
[9:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:40] LOG | Fetching sources...
[9:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:40] LOG | Retrieving playback url...
[9:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_9-30-3.private.txt')
[9:31:40] LOG | Sucessfully retrieved playback url!
[9:31:45] ERROR | Requests limit for 'main' reached! (2000)
[9:31:45] WARN | Killing process...
