--------------------------------------------
  Created log file: log_2024-2-22_21-50-2
--------------------------------------------

[21:50:2] LOG | Updated logfile.txt to './logs/log_2024-2-22_21-50-2.txt'
[21:50:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:3] LOG | Fetching sources...
[21:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:4] LOG | Retrieving playback url...
[21:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:4] LOG | Sucessfully retrieved playback url!
[21:50:5] LOG | Request for embed.js intercepted
[21:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:5] WARN | Same version detected!
[21:50:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:50:7] LOG | Continuing...
[21:50:21] WARN | Requests limit for 'embed' reached! (10)
[21:50:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:22] LOG | Fetching sources...
[21:50:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:23] LOG | Retrieving playback url...
[21:50:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:23] LOG | Sucessfully retrieved playback url!
[21:50:37] WARN | Requests limit for 'embed' reached! (10)
[21:50:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:39] LOG | Fetching sources...
[21:50:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:39] LOG | Retrieving playback url...
[21:50:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:39] LOG | Sucessfully retrieved playback url!
[21:50:53] WARN | Requests limit for 'embed' reached! (10)
[21:50:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:55] LOG | Fetching sources...
[21:50:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:55] LOG | Retrieving playback url...
[21:50:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:50:55] LOG | Sucessfully retrieved playback url!
[21:51:9] WARN | Requests limit for 'embed' reached! (10)
[21:51:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:51:11] LOG | Fetching sources...
[21:51:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:51:11] LOG | Retrieving playback url...
[21:51:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_21-50-2.private.txt')
[21:51:11] LOG | Sucessfully retrieved playback url!
