--------------------------------------------
  Created log file: log_2024-2-1_15-30-3
--------------------------------------------

[15:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_15-30-3.txt'
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:4] LOG | Fetching sources...
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:4] LOG | Retrieving playback url...
[15:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:4] LOG | Sucessfully retrieved playback url!
[15:30:5] LOG | Request for embed.js intercepted
[15:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:5] WARN | Same version detected!
[15:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:8] LOG | Continuing...
[15:30:10] LOG | Request for embed.js intercepted
[15:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:10] WARN | Same version detected!
[15:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:12] LOG | Continuing...
[15:30:19] LOG | Request for embed.js intercepted
[15:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:19] WARN | Same version detected!
[15:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:22] LOG | Continuing...
[15:30:26] WARN | Requests limit for 'embed' reached! (10)
[15:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:28] LOG | Fetching sources...
[15:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:28] LOG | Retrieving playback url...
[15:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:28] LOG | Sucessfully retrieved playback url!
[15:30:34] LOG | Request for embed.js intercepted
[15:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:34] WARN | Same version detected!
[15:30:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:36] LOG | Continuing...
[15:30:39] LOG | Request for embed.js intercepted
[15:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:39] WARN | Same version detected!
[15:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:41] LOG | Continuing...
[15:30:46] LOG | Request for embed.js intercepted
[15:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:46] WARN | Same version detected!
[15:30:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:48] LOG | Continuing...
[15:30:51] LOG | Request for embed.js intercepted
[15:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:51] WARN | Same version detected!
[15:30:51] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:30:54] LOG | Continuing...
[15:30:55] WARN | Requests limit for 'embed' reached! (10)
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:57] LOG | Fetching sources...
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:57] LOG | Retrieving playback url...
[15:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:57] LOG | Sucessfully retrieved playback url!
[15:30:59] LOG | Request for embed.js intercepted
[15:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:30:59] WARN | Same version detected!
[15:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:31:2] LOG | Continuing...
[15:31:14] WARN | Requests limit for 'embed' reached! (10)
[15:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:31:15] LOG | Fetching sources...
[15:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:31:15] LOG | Retrieving playback url...
[15:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_15-30-3.private.txt')
[15:31:15] LOG | Sucessfully retrieved playback url!
[15:31:20] ERROR | Requests limit for 'main' reached! (2000)
[15:31:20] WARN | Killing process...
