--------------------------------------------
  Created log file: log_2024-2-9_0-30-3
--------------------------------------------

[0:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-9_0-30-3.txt'
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:4] LOG | Fetching sources...
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:4] LOG | Retrieving playback url...
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:4] LOG | Sucessfully retrieved playback url!
[0:30:5] LOG | Request for embed.js intercepted
[0:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:5] WARN | Same version detected!
[0:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:8] LOG | Continuing...
[0:30:9] LOG | Request for embed.js intercepted
[0:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:9] WARN | Same version detected!
[0:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:12] LOG | Continuing...
[0:30:19] LOG | Request for embed.js intercepted
[0:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:19] WARN | Same version detected!
[0:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:21] LOG | Continuing...
[0:30:25] WARN | Requests limit for 'embed' reached! (10)
[0:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:26] LOG | Fetching sources...
[0:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:27] LOG | Retrieving playback url...
[0:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:27] LOG | Sucessfully retrieved playback url!
[0:30:28] LOG | Request for embed.js intercepted
[0:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:28] WARN | Same version detected!
[0:30:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:30] LOG | Continuing...
[0:30:41] LOG | Request for embed.js intercepted
[0:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:41] WARN | Same version detected!
[0:30:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:44] LOG | Continuing...
[0:30:45] WARN | Requests limit for 'embed' reached! (10)
[0:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:46] LOG | Fetching sources...
[0:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:46] LOG | Retrieving playback url...
[0:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:46] LOG | Sucessfully retrieved playback url!
[0:30:57] LOG | Request for embed.js intercepted
[0:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:30:57] WARN | Same version detected!
[0:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:59] LOG | Continuing...
[0:31:2] WARN | Requests limit for 'embed' reached! (10)
[0:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:4] LOG | Fetching sources...
[0:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:4] LOG | Retrieving playback url...
[0:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:4] LOG | Sucessfully retrieved playback url!
[0:31:17] WARN | Requests limit for 'embed' reached! (10)
[0:31:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:18] LOG | Fetching sources...
[0:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:19] LOG | Retrieving playback url...
[0:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:19] LOG | Sucessfully retrieved playback url!
[0:31:28] LOG | Request for embed.js intercepted
[0:31:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:28] WARN | Same version detected!
[0:31:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:30] LOG | Continuing...
[0:31:34] WARN | Requests limit for 'embed' reached! (10)
[0:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:36] LOG | Fetching sources...
[0:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:36] LOG | Retrieving playback url...
[0:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:36] LOG | Sucessfully retrieved playback url!
[0:31:49] WARN | Requests limit for 'embed' reached! (10)
[0:31:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:51] LOG | Fetching sources...
[0:31:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:51] LOG | Retrieving playback url...
[0:31:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:31:51] LOG | Sucessfully retrieved playback url!
[0:32:4] WARN | Requests limit for 'embed' reached! (10)
[0:32:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:6] LOG | Fetching sources...
[0:32:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:6] LOG | Retrieving playback url...
[0:32:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:6] LOG | Sucessfully retrieved playback url!
[0:32:7] LOG | Request for embed.js intercepted
[0:32:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:7] WARN | Same version detected!
[0:32:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:32:9] LOG | Continuing...
[0:32:22] WARN | Requests limit for 'embed' reached! (10)
[0:32:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:23] LOG | Fetching sources...
[0:32:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:23] LOG | Retrieving playback url...
[0:32:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:23] LOG | Sucessfully retrieved playback url!
[0:32:36] WARN | Requests limit for 'embed' reached! (10)
[0:32:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:38] LOG | Fetching sources...
[0:32:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:38] LOG | Retrieving playback url...
[0:32:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:38] LOG | Sucessfully retrieved playback url!
[0:32:46] LOG | Request for embed.js intercepted
[0:32:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:46] WARN | Same version detected!
[0:32:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:32:48] LOG | Continuing...
[0:32:54] WARN | Requests limit for 'embed' reached! (10)
[0:32:54] LOG | Request for embed.js intercepted
[0:32:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:54] WARN | Same version detected!
[0:32:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:32:56] LOG | Continuing...
[0:32:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:58] LOG | Fetching sources...
[0:32:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:58] LOG | Retrieving playback url...
[0:32:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:32:58] LOG | Sucessfully retrieved playback url!
[0:33:8] LOG | Request for embed.js intercepted
[0:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:8] WARN | Same version detected!
[0:33:8] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:33:11] LOG | Continuing...
