--------------------------------------------
  Created log file: log_2024-2-1_20-30-3
--------------------------------------------

[20:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_20-30-3.txt'
[20:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:4] LOG | Fetching sources...
[20:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:4] LOG | Retrieving playback url...
[20:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:4] LOG | Sucessfully retrieved playback url!
[20:30:5] LOG | Request for embed.js intercepted
[20:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:5] WARN | Same version detected!
[20:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:8] LOG | Continuing...
[20:30:9] LOG | Request for embed.js intercepted
[20:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:9] WARN | Same version detected!
[20:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:12] LOG | Continuing...
[20:30:23] WARN | Requests limit for 'embed' reached! (10)
[20:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:26] LOG | Fetching sources...
[20:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:27] LOG | Retrieving playback url...
[20:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:27] LOG | Sucessfully retrieved playback url!
[20:30:27] LOG | Request for embed.js intercepted
[20:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:27] WARN | Same version detected!
[20:30:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:30] LOG | Continuing...
[20:30:33] LOG | Request for embed.js intercepted
[20:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:33] WARN | Same version detected!
[20:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:35] LOG | Continuing...
[20:30:45] WARN | Requests limit for 'embed' reached! (10)
[20:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:48] LOG | Fetching sources...
[20:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:48] LOG | Retrieving playback url...
[20:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:48] LOG | Sucessfully retrieved playback url!
[20:30:49] LOG | Request for embed.js intercepted
[20:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:49] WARN | Same version detected!
[20:30:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:51] LOG | Continuing...
[20:30:54] LOG | Request for embed.js intercepted
[20:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:30:54] WARN | Same version detected!
[20:30:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:57] LOG | Continuing...
[20:31:9] WARN | Requests limit for 'embed' reached! (10)
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:31:12] LOG | Fetching sources...
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:31:12] LOG | Retrieving playback url...
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:31:12] LOG | Sucessfully retrieved playback url!
[20:31:13] LOG | Request for embed.js intercepted
[20:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_20-30-3.private.txt')
[20:31:13] WARN | Same version detected!
[20:31:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:31:15] LOG | Continuing...
[20:31:21] ERROR | Requests limit for 'main' reached! (2000)
[20:31:21] WARN | Killing process...
