--------------------------------------------
  Created log file: log_2024-2-2_1-30-3
--------------------------------------------

[1:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_1-30-3.txt'
[1:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:3] LOG | Fetching sources...
[1:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:4] LOG | Retrieving playback url...
[1:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:4] LOG | Sucessfully retrieved playback url!
[1:30:5] LOG | Request for embed.js intercepted
[1:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:5] WARN | Same version detected!
[1:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:8] LOG | Continuing...
[1:30:9] LOG | Request for embed.js intercepted
[1:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:9] WARN | Same version detected!
[1:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:12] LOG | Continuing...
[1:30:26] WARN | Requests limit for 'embed' reached! (10)
[1:30:26] LOG | Request for embed.js intercepted
[1:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:26] WARN | Same version detected!
[1:30:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:28] LOG | Continuing...
[1:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:31] LOG | Fetching sources...
[1:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:31] LOG | Retrieving playback url...
[1:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:31] LOG | Sucessfully retrieved playback url!
[1:30:32] LOG | Request for embed.js intercepted
[1:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:32] WARN | Same version detected!
[1:30:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:35] LOG | Continuing...
[1:30:50] WARN | Requests limit for 'embed' reached! (10)
[1:30:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:53] LOG | Fetching sources...
[1:30:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:53] LOG | Retrieving playback url...
[1:30:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:53] LOG | Sucessfully retrieved playback url!
[1:30:54] LOG | Request for embed.js intercepted
[1:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:54] WARN | Same version detected!
[1:30:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:30:57] LOG | Continuing...
[1:30:59] LOG | Request for embed.js intercepted
[1:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:30:59] WARN | Same version detected!
[1:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:2] LOG | Continuing...
[1:31:6] LOG | Request for embed.js intercepted
[1:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:31:6] WARN | Same version detected!
[1:31:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:8] LOG | Continuing...
[1:31:18] LOG | Request for embed.js intercepted
[1:31:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:31:18] WARN | Same version detected!
[1:31:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[1:31:21] LOG | Continuing...
[1:31:23] WARN | Requests limit for 'embed' reached! (10)
[1:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:31:25] LOG | Fetching sources...
[1:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:31:25] LOG | Retrieving playback url...
[1:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_1-30-3.private.txt')
[1:31:25] LOG | Sucessfully retrieved playback url!
[1:31:30] ERROR | Requests limit for 'main' reached! (2000)
[1:31:30] WARN | Killing process...
