--------------------------------------------
  Created log file: log_2024-2-10_23-30-2
--------------------------------------------

[23:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-10_23-30-2.txt'
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:4] LOG | Fetching sources...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:4] LOG | Retrieving playback url...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:4] LOG | Sucessfully retrieved playback url!
[23:30:5] LOG | Request for embed.js intercepted
[23:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:5] WARN | Same version detected!
[23:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:7] LOG | Continuing...
[23:30:21] WARN | Requests limit for 'embed' reached! (10)
[23:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:23] LOG | Fetching sources...
[23:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:23] LOG | Retrieving playback url...
[23:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:23] LOG | Sucessfully retrieved playback url!
[23:30:37] WARN | Requests limit for 'embed' reached! (10)
[23:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:39] LOG | Fetching sources...
[23:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:39] LOG | Retrieving playback url...
[23:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:39] LOG | Sucessfully retrieved playback url!
[23:30:53] WARN | Requests limit for 'embed' reached! (10)
[23:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:55] LOG | Fetching sources...
[23:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:55] LOG | Retrieving playback url...
[23:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:30:55] LOG | Sucessfully retrieved playback url!
[23:31:9] WARN | Requests limit for 'embed' reached! (10)
[23:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:11] LOG | Fetching sources...
[23:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:11] LOG | Retrieving playback url...
[23:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:11] LOG | Sucessfully retrieved playback url!
[23:31:26] WARN | Requests limit for 'embed' reached! (10)
[23:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:27] LOG | Fetching sources...
[23:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:27] LOG | Retrieving playback url...
[23:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:27] LOG | Sucessfully retrieved playback url!
[23:31:42] WARN | Requests limit for 'embed' reached! (10)
[23:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:43] LOG | Fetching sources...
[23:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:43] LOG | Retrieving playback url...
[23:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:43] LOG | Sucessfully retrieved playback url!
[23:31:58] WARN | Requests limit for 'embed' reached! (10)
[23:31:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:59] LOG | Fetching sources...
[23:31:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:31:59] LOG | Retrieving playback url...
[23:32:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:0] LOG | Sucessfully retrieved playback url!
[23:32:14] WARN | Requests limit for 'embed' reached! (10)
[23:32:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:15] LOG | Fetching sources...
[23:32:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:16] LOG | Retrieving playback url...
[23:32:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:16] LOG | Sucessfully retrieved playback url!
[23:32:30] WARN | Requests limit for 'embed' reached! (10)
[23:32:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:32] LOG | Fetching sources...
[23:32:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:32] LOG | Retrieving playback url...
[23:32:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:32] LOG | Sucessfully retrieved playback url!
[23:32:46] WARN | Requests limit for 'embed' reached! (10)
[23:32:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:48] LOG | Fetching sources...
[23:32:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:48] LOG | Retrieving playback url...
[23:32:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:32:48] LOG | Sucessfully retrieved playback url!
[23:33:2] WARN | Requests limit for 'embed' reached! (10)
[23:33:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:4] LOG | Fetching sources...
[23:33:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:4] LOG | Retrieving playback url...
[23:33:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:4] LOG | Sucessfully retrieved playback url!
[23:33:18] WARN | Requests limit for 'embed' reached! (10)
[23:33:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:20] LOG | Fetching sources...
[23:33:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:20] LOG | Retrieving playback url...
[23:33:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:20] LOG | Sucessfully retrieved playback url!
[23:33:34] WARN | Requests limit for 'embed' reached! (10)
[23:33:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:36] LOG | Fetching sources...
[23:33:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:36] LOG | Retrieving playback url...
[23:33:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_23-30-2.private.txt')
[23:33:36] LOG | Sucessfully retrieved playback url!
[23:33:36] ERROR | Requests limit for 'main' reached! (2000)
[23:33:36] WARN | Killing process...
