--------------------------------------------
  Created log file: log_2024-2-23_2-30-3
--------------------------------------------

[2:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-23_2-30-3.txt'
[2:32:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_2-30-3.private.txt')
[2:32:53] LOG | Sucessfully retrieved playback url!
[2:33:7] WARN | Requests limit for 'embed' reached! (10)
[2:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_2-30-3.private.txt')
[2:33:8] LOG | Fetching sources...
[2:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_2-30-3.private.txt')
[2:33:9] LOG | Retrieving playback url...
[2:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_2-30-3.private.txt')
[2:33:9] LOG | Sucessfully retrieved playback url!
[2:33:15] LOG | Request for embed.js intercepted
[2:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_2-30-3.private.txt')
[2:33:15] WARN | Same version detected!
[2:33:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:33:18] LOG | Continuing...
[2:33:22] ERROR | Requests limit for 'main' reached! (2000)
[2:33:22] WARN | Killing process...
