--------------------------------------------
  Created log file: log_2024-1-31_17-30-3
--------------------------------------------

[17:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_17-30-3.txt'
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:4] LOG | Fetching sources...
[17:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:5] LOG | Retrieving playback url...
[17:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:5] LOG | Sucessfully retrieved playback url!
[17:30:6] LOG | Request for embed.js intercepted
[17:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:6] WARN | Same version detected!
[17:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:8] LOG | Continuing...
[17:30:10] LOG | Request for embed.js intercepted
[17:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:10] WARN | Same version detected!
[17:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:12] LOG | Continuing...
[17:30:22] LOG | Request for embed.js intercepted
[17:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:22] WARN | Same version detected!
[17:30:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:25] LOG | Continuing...
[17:30:26] WARN | Requests limit for 'embed' reached! (10)
[17:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:28] LOG | Fetching sources...
[17:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:28] LOG | Retrieving playback url...
[17:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:28] LOG | Sucessfully retrieved playback url!
[17:30:29] LOG | Request for embed.js intercepted
[17:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:29] WARN | Same version detected!
[17:30:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:31] LOG | Continuing...
[17:30:44] LOG | Request for embed.js intercepted
[17:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:44] WARN | Same version detected!
[17:30:44] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:46] LOG | Continuing...
[17:30:48] WARN | Requests limit for 'embed' reached! (10)
[17:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:49] LOG | Fetching sources...
[17:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:49] LOG | Retrieving playback url...
[17:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:50] LOG | Sucessfully retrieved playback url!
[17:30:50] LOG | Request for embed.js intercepted
[17:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:50] WARN | Same version detected!
[17:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:53] LOG | Continuing...
[17:30:55] LOG | Request for embed.js intercepted
[17:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:30:55] WARN | Same version detected!
[17:30:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:58] LOG | Continuing...
[17:31:4] LOG | Request for embed.js intercepted
[17:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:4] WARN | Same version detected!
[17:31:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:31:7] LOG | Continuing...
[17:31:14] WARN | Requests limit for 'embed' reached! (10)
[17:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:15] LOG | Fetching sources...
[17:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:15] LOG | Retrieving playback url...
[17:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:16] LOG | Sucessfully retrieved playback url!
[17:31:19] LOG | Request for embed.js intercepted
[17:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:19] WARN | Same version detected!
[17:31:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:31:21] LOG | Continuing...
[17:31:24] LOG | Request for embed.js intercepted
[17:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_17-30-3.private.txt')
[17:31:24] WARN | Same version detected!
[17:31:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:31:26] LOG | Continuing...
[17:31:27] ERROR | Requests limit for 'main' reached! (2000)
[17:31:27] WARN | Killing process...
