--------------------------------------------
  Created log file: log_2024-2-1_22-30-3
--------------------------------------------

[22:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_22-30-3.txt'
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:4] LOG | Fetching sources...
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:4] LOG | Retrieving playback url...
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:4] LOG | Sucessfully retrieved playback url!
[22:30:5] LOG | Request for embed.js intercepted
[22:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:5] WARN | Same version detected!
[22:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:8] LOG | Continuing...
[22:30:9] LOG | Request for embed.js intercepted
[22:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:9] WARN | Same version detected!
[22:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:12] LOG | Continuing...
[22:30:24] WARN | Requests limit for 'embed' reached! (10)
[22:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:26] LOG | Fetching sources...
[22:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:26] LOG | Retrieving playback url...
[22:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:26] LOG | Sucessfully retrieved playback url!
[22:30:30] LOG | Request for embed.js intercepted
[22:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:30] WARN | Same version detected!
[22:30:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:33] LOG | Continuing...
[22:30:35] LOG | Request for embed.js intercepted
[22:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:35] WARN | Same version detected!
[22:30:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:38] LOG | Continuing...
[22:30:48] WARN | Requests limit for 'embed' reached! (10)
[22:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:50] LOG | Fetching sources...
[22:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:50] LOG | Retrieving playback url...
[22:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:50] LOG | Sucessfully retrieved playback url!
[22:30:51] LOG | Request for embed.js intercepted
[22:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:30:51] WARN | Same version detected!
[22:30:51] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:53] LOG | Continuing...
[22:31:0] LOG | Request for embed.js intercepted
[22:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:31:0] WARN | Same version detected!
[22:31:0] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:3] LOG | Continuing...
[22:31:10] WARN | Requests limit for 'embed' reached! (10)
[22:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:31:12] LOG | Fetching sources...
[22:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:31:12] LOG | Retrieving playback url...
[22:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_22-30-3.private.txt')
[22:31:12] LOG | Sucessfully retrieved playback url!
[22:31:18] ERROR | Requests limit for 'main' reached! (2000)
[22:31:18] WARN | Killing process...
