--------------------------------------------
  Created log file: log_2024-2-2_0-30-3
--------------------------------------------

[0:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_0-30-3.txt'
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:4] LOG | Fetching sources...
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:4] LOG | Retrieving playback url...
[0:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:4] LOG | Sucessfully retrieved playback url!
[0:30:5] LOG | Request for embed.js intercepted
[0:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:5] WARN | Same version detected!
[0:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:8] LOG | Continuing...
[0:30:9] LOG | Request for embed.js intercepted
[0:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:9] WARN | Same version detected!
[0:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:12] LOG | Continuing...
[0:30:16] LOG | Request for embed.js intercepted
[0:30:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:16] WARN | Same version detected!
[0:30:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:18] LOG | Continuing...
[0:30:26] LOG | Request for embed.js intercepted
[0:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:26] WARN | Same version detected!
[0:30:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:29] LOG | Continuing...
[0:30:31] WARN | Requests limit for 'embed' reached! (10)
[0:30:31] LOG | Request for embed.js intercepted
[0:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:31] WARN | Same version detected!
[0:30:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:34] LOG | Continuing...
[0:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:35] LOG | Fetching sources...
[0:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:35] LOG | Retrieving playback url...
[0:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:35] LOG | Sucessfully retrieved playback url!
[0:30:39] LOG | Request for embed.js intercepted
[0:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:39] WARN | Same version detected!
[0:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:42] LOG | Continuing...
[0:30:44] LOG | Request for embed.js intercepted
[0:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:44] WARN | Same version detected!
[0:30:44] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:46] LOG | Continuing...
[0:30:55] LOG | Request for embed.js intercepted
[0:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:30:55] WARN | Same version detected!
[0:30:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:30:57] LOG | Continuing...
[0:30:59] WARN | Requests limit for 'embed' reached! (10)
[0:31:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:1] LOG | Fetching sources...
[0:31:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:1] LOG | Retrieving playback url...
[0:31:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:1] LOG | Sucessfully retrieved playback url!
[0:31:3] LOG | Request for embed.js intercepted
[0:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:3] WARN | Same version detected!
[0:31:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:6] LOG | Continuing...
[0:31:16] LOG | Request for embed.js intercepted
[0:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:16] WARN | Same version detected!
[0:31:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:19] LOG | Continuing...
[0:31:23] WARN | Requests limit for 'embed' reached! (10)
[0:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:25] LOG | Fetching sources...
[0:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:25] LOG | Retrieving playback url...
[0:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:25] LOG | Sucessfully retrieved playback url!
[0:31:26] LOG | Request for embed.js intercepted
[0:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_0-30-3.private.txt')
[0:31:26] WARN | Same version detected!
[0:31:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:28] LOG | Continuing...
[0:31:32] ERROR | Requests limit for 'main' reached! (2000)
[0:31:32] WARN | Killing process...
