--------------------------------------------
  Created log file: log_2024-1-31_8-30-2
--------------------------------------------

[8:30:2] LOG | Updated logfile.txt to './logs/log_2024-1-31_8-30-2.txt'
[8:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:3] LOG | Fetching sources...
[8:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:3] LOG | Retrieving playback url...
[8:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:4] LOG | Sucessfully retrieved playback url!
[8:30:5] LOG | Request for embed.js intercepted
[8:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:5] WARN | Same version detected!
[8:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:7] LOG | Continuing...
[8:30:9] LOG | Request for embed.js intercepted
[8:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:9] WARN | Same version detected!
[8:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:11] LOG | Continuing...
[8:30:19] LOG | Request for embed.js intercepted
[8:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:19] WARN | Same version detected!
[8:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:21] LOG | Continuing...
[8:30:29] WARN | Requests limit for 'embed' reached! (10)
[8:30:29] LOG | Request for embed.js intercepted
[8:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:29] WARN | Same version detected!
[8:30:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:32] LOG | Continuing...
[8:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:34] LOG | Fetching sources...
[8:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:34] LOG | Retrieving playback url...
[8:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:34] LOG | Sucessfully retrieved playback url!
[8:30:35] LOG | Request for embed.js intercepted
[8:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:35] WARN | Same version detected!
[8:30:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:38] LOG | Continuing...
[8:30:42] LOG | Request for embed.js intercepted
[8:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:42] WARN | Same version detected!
[8:30:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:44] LOG | Continuing...
[8:30:50] LOG | Request for embed.js intercepted
[8:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:50] WARN | Same version detected!
[8:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:53] LOG | Continuing...
[8:30:59] LOG | Request for embed.js intercepted
[8:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:30:59] WARN | Same version detected!
[8:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:2] LOG | Continuing...
[8:31:5] WARN | Requests limit for 'embed' reached! (10)
[8:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:6] LOG | Fetching sources...
[8:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:6] LOG | Retrieving playback url...
[8:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:6] LOG | Sucessfully retrieved playback url!
[8:31:17] LOG | Request for embed.js intercepted
[8:31:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:17] WARN | Same version detected!
[8:31:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:20] LOG | Continuing...
[8:31:30] WARN | Requests limit for 'embed' reached! (10)
[8:31:30] LOG | Request for embed.js intercepted
[8:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:30] WARN | Same version detected!
[8:31:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:32] LOG | Continuing...
[8:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:35] LOG | Fetching sources...
[8:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:35] LOG | Retrieving playback url...
[8:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:35] LOG | Sucessfully retrieved playback url!
[8:31:40] LOG | Request for embed.js intercepted
[8:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_8-30-2.private.txt')
[8:31:40] WARN | Same version detected!
[8:31:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:43] LOG | Continuing...
[8:31:44] ERROR | Requests limit for 'main' reached! (2000)
[8:31:44] WARN | Killing process...
