--------------------------------------------
  Created log file: log_2024-2-21_14-30-3
--------------------------------------------

[14:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-21_14-30-3.txt'
[14:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:30:42] LOG | Retrieving playback url...
[14:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:30:42] LOG | Sucessfully retrieved playback url!
[14:30:50] LOG | Request for embed.js intercepted
[14:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:30:50] WARN | Same version detected!
[14:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:53] LOG | Continuing...
[14:30:58] WARN | Requests limit for 'embed' reached! (10)
[14:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:0] LOG | Fetching sources...
[14:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:0] LOG | Retrieving playback url...
[14:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:0] LOG | Sucessfully retrieved playback url!
[14:31:14] WARN | Requests limit for 'embed' reached! (10)
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:16] LOG | Fetching sources...
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:16] LOG | Retrieving playback url...
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:16] LOG | Sucessfully retrieved playback url!
[14:31:30] WARN | Requests limit for 'embed' reached! (10)
[14:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:32] LOG | Fetching sources...
[14:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:32] LOG | Retrieving playback url...
[14:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:32] LOG | Sucessfully retrieved playback url!
[14:31:46] WARN | Requests limit for 'embed' reached! (10)
[14:31:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:48] LOG | Fetching sources...
[14:31:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:48] LOG | Retrieving playback url...
[14:31:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:31:48] LOG | Sucessfully retrieved playback url!
[14:32:2] WARN | Requests limit for 'embed' reached! (10)
[14:32:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:4] LOG | Fetching sources...
[14:32:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:4] LOG | Retrieving playback url...
[14:32:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:4] LOG | Sucessfully retrieved playback url!
[14:32:19] WARN | Requests limit for 'embed' reached! (10)
[14:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:20] LOG | Fetching sources...
[14:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:20] LOG | Retrieving playback url...
[14:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:20] LOG | Sucessfully retrieved playback url!
[14:32:35] WARN | Requests limit for 'embed' reached! (10)
[14:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:36] LOG | Fetching sources...
[14:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:36] LOG | Retrieving playback url...
[14:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:36] LOG | Sucessfully retrieved playback url!
[14:32:51] WARN | Requests limit for 'embed' reached! (10)
[14:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:52] LOG | Fetching sources...
[14:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:52] LOG | Retrieving playback url...
[14:32:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_14-30-3.private.txt')
[14:32:52] LOG | Sucessfully retrieved playback url!
[14:33:6] ERROR | Requests limit for 'main' reached! (2000)
[14:33:6] WARN | Killing process...
