--------------------------------------------
  Created log file: log_2024-2-19_15-30-3
--------------------------------------------

[15:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-19_15-30-3.txt'
[15:32:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:32:54] LOG | Fetching sources...
[15:32:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:32:54] LOG | Retrieving playback url...
[15:32:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:32:54] LOG | Sucessfully retrieved playback url!
[15:33:2] LOG | Request for embed.js intercepted
[15:33:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:2] WARN | Same version detected!
[15:33:2] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:33:5] LOG | Continuing...
[15:33:9] LOG | Request for embed.js intercepted
[15:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:9] WARN | Same version detected!
[15:33:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:33:12] LOG | Continuing...
[15:33:13] WARN | Requests limit for 'embed' reached! (10)
[15:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:15] LOG | Fetching sources...
[15:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:15] LOG | Retrieving playback url...
[15:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:15] LOG | Sucessfully retrieved playback url!
[15:33:22] LOG | Request for embed.js intercepted
[15:33:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_15-30-3.private.txt')
[15:33:22] WARN | Same version detected!
[15:33:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[15:33:24] LOG | Continuing...
[15:33:28] ERROR | Requests limit for 'main' reached! (2000)
[15:33:28] WARN | Killing process...
