--------------------------------------------
  Created log file: log_2024-2-21_7-10-2
--------------------------------------------

[7:10:2] LOG | Updated logfile.txt to './logs/log_2024-2-21_7-10-2.txt'
[7:12:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:12:59] LOG | Continuing...
[7:13:4] LOG | Request for embed.js intercepted
[7:13:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:4] WARN | Same version detected!
[7:13:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:13:6] LOG | Continuing...
[7:13:10] WARN | Requests limit for 'embed' reached! (10)
[7:13:11] LOG | Request for embed.js intercepted
[7:13:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:11] WARN | Same version detected!
[7:13:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:13:13] LOG | Continuing...
[7:13:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:14] LOG | Fetching sources...
[7:13:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:15] LOG | Retrieving playback url...
[7:13:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:15] LOG | Sucessfully retrieved playback url!
[7:13:23] LOG | Request for embed.js intercepted
[7:13:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_7-10-2.private.txt')
[7:13:23] WARN | Same version detected!
[7:13:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:13:26] LOG | Continuing...
[7:13:29] ERROR | Requests limit for 'main' reached! (2000)
[7:13:29] WARN | Killing process...
