--------------------------------------------
  Created log file: log_2024-1-31_7-30-3
--------------------------------------------

[7:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_7-30-3.txt'
[7:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:4] LOG | Fetching sources...
[7:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:4] LOG | Retrieving playback url...
[7:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:4] LOG | Sucessfully retrieved playback url!
[7:30:5] LOG | Request for embed.js intercepted
[7:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:5] WARN | Same version detected!
[7:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:8] LOG | Continuing...
[7:30:9] LOG | Request for embed.js intercepted
[7:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:9] WARN | Same version detected!
[7:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:12] LOG | Continuing...
[7:30:20] LOG | Request for embed.js intercepted
[7:30:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:20] WARN | Same version detected!
[7:30:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:22] LOG | Continuing...
[7:30:30] WARN | Requests limit for 'embed' reached! (10)
[7:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:33] LOG | Fetching sources...
[7:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:34] LOG | Retrieving playback url...
[7:30:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:34] LOG | Sucessfully retrieved playback url!
[7:30:35] LOG | Request for embed.js intercepted
[7:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:35] WARN | Same version detected!
[7:30:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:37] LOG | Continuing...
[7:30:42] LOG | Request for embed.js intercepted
[7:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:42] WARN | Same version detected!
[7:30:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:45] LOG | Continuing...
[7:30:56] LOG | Request for embed.js intercepted
[7:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:30:56] WARN | Same version detected!
[7:30:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:30:59] LOG | Continuing...
[7:31:3] WARN | Requests limit for 'embed' reached! (10)
[7:31:3] LOG | Request for embed.js intercepted
[7:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:3] WARN | Same version detected!
[7:31:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:6] LOG | Continuing...
[7:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:9] LOG | Fetching sources...
[7:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:9] LOG | Retrieving playback url...
[7:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:9] LOG | Sucessfully retrieved playback url!
[7:31:10] LOG | Request for embed.js intercepted
[7:31:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:10] WARN | Same version detected!
[7:31:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:12] LOG | Continuing...
[7:31:17] LOG | Request for embed.js intercepted
[7:31:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:17] WARN | Same version detected!
[7:31:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:19] LOG | Continuing...
[7:31:24] LOG | Request for embed.js intercepted
[7:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:24] WARN | Same version detected!
[7:31:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:27] LOG | Continuing...
[7:31:35] WARN | Requests limit for 'embed' reached! (10)
[7:31:35] LOG | Request for embed.js intercepted
[7:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:35] WARN | Same version detected!
[7:31:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:37] LOG | Continuing...
[7:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:40] LOG | Fetching sources...
[7:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:40] LOG | Retrieving playback url...
[7:31:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_7-30-3.private.txt')
[7:31:40] LOG | Sucessfully retrieved playback url!
[7:31:46] ERROR | Requests limit for 'main' reached! (2000)
[7:31:46] WARN | Killing process...
