--------------------------------------------
  Created log file: log_2024-2-2_16-30-3
--------------------------------------------

[16:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_16-30-3.txt'
[16:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:4] LOG | Fetching sources...
[16:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:4] LOG | Retrieving playback url...
[16:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:4] LOG | Sucessfully retrieved playback url!
[16:30:5] LOG | Request for embed.js intercepted
[16:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:5] WARN | Same version detected!
[16:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:7] LOG | Continuing...
[16:30:9] LOG | Request for embed.js intercepted
[16:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:9] WARN | Same version detected!
[16:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:11] LOG | Continuing...
[16:30:24] WARN | Requests limit for 'embed' reached! (10)
[16:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:26] LOG | Fetching sources...
[16:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:26] LOG | Retrieving playback url...
[16:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:26] LOG | Sucessfully retrieved playback url!
[16:30:30] LOG | Request for embed.js intercepted
[16:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:30] WARN | Same version detected!
[16:30:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:32] LOG | Continuing...
[16:30:42] WARN | Requests limit for 'embed' reached! (10)
[16:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:44] LOG | Fetching sources...
[16:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:44] LOG | Retrieving playback url...
[16:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:44] LOG | Sucessfully retrieved playback url!
[16:30:50] LOG | Request for embed.js intercepted
[16:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:50] WARN | Same version detected!
[16:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:53] LOG | Continuing...
[16:30:56] LOG | Request for embed.js intercepted
[16:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:30:56] WARN | Same version detected!
[16:30:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:58] LOG | Continuing...
[16:31:8] WARN | Requests limit for 'embed' reached! (10)
[16:31:8] LOG | Request for embed.js intercepted
[16:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:31:8] WARN | Same version detected!
[16:31:8] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:31:11] LOG | Continuing...
[16:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:31:14] LOG | Fetching sources...
[16:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:31:14] LOG | Retrieving playback url...
[16:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_16-30-3.private.txt')
[16:31:14] LOG | Sucessfully retrieved playback url!
[16:31:19] ERROR | Requests limit for 'main' reached! (2000)
[16:31:19] WARN | Killing process...
