--------------------------------------------
  Created log file: log_2024-2-23_8-10-4
--------------------------------------------

[8:10:4] LOG | Updated logfile.txt to './logs/log_2024-2-23_8-10-4.txt'
[8:11:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:11:46] LOG | Retrieving playback url...
[8:11:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:11:46] LOG | Sucessfully retrieved playback url!
[8:12:1] WARN | Requests limit for 'embed' reached! (10)
[8:12:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:3] LOG | Fetching sources...
[8:12:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:3] LOG | Retrieving playback url...
[8:12:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:3] LOG | Sucessfully retrieved playback url!
[8:12:18] WARN | Requests limit for 'embed' reached! (10)
[8:12:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:19] LOG | Fetching sources...
[8:12:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:19] LOG | Retrieving playback url...
[8:12:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:19] LOG | Sucessfully retrieved playback url!
[8:12:34] WARN | Requests limit for 'embed' reached! (10)
[8:12:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:36] LOG | Fetching sources...
[8:12:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:36] LOG | Retrieving playback url...
[8:12:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:36] LOG | Sucessfully retrieved playback url!
[8:12:51] WARN | Requests limit for 'embed' reached! (10)
[8:12:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:52] LOG | Fetching sources...
[8:12:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:53] LOG | Retrieving playback url...
[8:12:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:12:53] LOG | Sucessfully retrieved playback url!
[8:13:7] WARN | Requests limit for 'embed' reached! (10)
[8:13:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:13:9] LOG | Fetching sources...
[8:13:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:13:9] LOG | Retrieving playback url...
[8:13:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-23_8-10-4.private.txt')
[8:13:9] LOG | Sucessfully retrieved playback url!
[8:13:17] ERROR | Requests limit for 'main' reached! (2000)
[8:13:17] WARN | Killing process...
