--------------------------------------------
  Created log file: log_2024-2-18_3-0-3
--------------------------------------------

[3:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-18_3-0-3.txt'
[3:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_3-0-3.private.txt')
[3:0:4] LOG | Fetching sources...
[3:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_3-0-3.private.txt')
[3:0:4] LOG | Retrieving playback url...
[3:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_3-0-3.private.txt')
[3:0:4] LOG | Sucessfully retrieved playback url!
[3:0:5] LOG | Request for embed.js intercepted
[3:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_3-0-3.private.txt')
[3:0:5] WARN | Same version detected!
[3:0:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:0:8] LOG | Continuing...
[3:0:37] LOG | Request for embed.js intercepted
[3:0:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_3-0-3.private.txt')
[3:0:37] LOG | Extracted keys sucessfully!
[3:0:37] LOG | Extracted keys sucessfully!
[3:0:37] LOG | Key 1: 'N6YIFkYeEAYgJWle' - Key 2: '9rOSjfv48B5tCmFJ'
[3:0:37] LOG | Key 1: 'N6YIFkYeEAYgJWle' - Key 2: '9rOSjfv48B5tCmFJ'
[3:0:37] LOG | Bumped version to '65d172c1'
[3:0:37] LOG | Bumped version to '65d172c1'
[3:0:37] WARN | Killing process...
[3:0:37] WARN | Killing process...
