--------------------------------------------
  Created log file: log_2024-2-10_19-30-3
--------------------------------------------

[19:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-10_19-30-3.txt'
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:4] LOG | Fetching sources...
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:4] LOG | Retrieving playback url...
[19:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:5] LOG | Sucessfully retrieved playback url!
[19:30:5] LOG | Request for embed.js intercepted
[19:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:5] WARN | Same version detected!
[19:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:8] LOG | Continuing...
[19:30:9] LOG | Request for embed.js intercepted
[19:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:9] WARN | Same version detected!
[19:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:12] LOG | Continuing...
[19:30:19] LOG | Request for embed.js intercepted
[19:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:19] WARN | Same version detected!
[19:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:21] LOG | Continuing...
[19:30:25] WARN | Requests limit for 'embed' reached! (10)
[19:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:27] LOG | Fetching sources...
[19:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:27] LOG | Retrieving playback url...
[19:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:27] LOG | Sucessfully retrieved playback url!
[19:30:28] LOG | Request for embed.js intercepted
[19:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:28] WARN | Same version detected!
[19:30:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:30] LOG | Continuing...
[19:30:36] LOG | Request for embed.js intercepted
[19:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:36] WARN | Same version detected!
[19:30:36] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:38] LOG | Continuing...
[19:30:45] WARN | Requests limit for 'embed' reached! (10)
[19:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:46] LOG | Fetching sources...
[19:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:47] LOG | Retrieving playback url...
[19:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:47] LOG | Sucessfully retrieved playback url!
[19:30:57] LOG | Request for embed.js intercepted
[19:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:30:57] WARN | Same version detected!
[19:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:0] LOG | Continuing...
[19:31:2] WARN | Requests limit for 'embed' reached! (10)
[19:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:4] LOG | Fetching sources...
[19:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:4] LOG | Retrieving playback url...
[19:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:4] LOG | Sucessfully retrieved playback url!
[19:31:17] WARN | Requests limit for 'embed' reached! (10)
[19:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:19] LOG | Fetching sources...
[19:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:19] LOG | Retrieving playback url...
[19:31:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:19] LOG | Sucessfully retrieved playback url!
[19:31:20] LOG | Request for embed.js intercepted
[19:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:20] WARN | Same version detected!
[19:31:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:22] LOG | Continuing...
[19:31:28] LOG | Request for embed.js intercepted
[19:31:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:28] WARN | Same version detected!
[19:31:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:30] LOG | Continuing...
[19:31:37] WARN | Requests limit for 'embed' reached! (10)
[19:31:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:39] LOG | Fetching sources...
[19:31:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:39] LOG | Retrieving playback url...
[19:31:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:39] LOG | Sucessfully retrieved playback url!
[19:31:52] WARN | Requests limit for 'embed' reached! (10)
[19:31:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:54] LOG | Fetching sources...
[19:31:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_19-30-3.private.txt')
[19:31:54] LOG | Retrieving playback url...
