--------------------------------------------
  Created log file: log_2024-2-14_19-0-4
--------------------------------------------

[19:0:4] LOG | Updated logfile.txt to './logs/log_2024-2-14_19-0-4.txt'
[19:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:5] LOG | Fetching sources...
[19:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:5] LOG | Retrieving playback url...
[19:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:5] LOG | Sucessfully retrieved playback url!
[19:0:6] LOG | Request for embed.js intercepted
[19:0:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:6] WARN | Same version detected!
[19:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:0:8] LOG | Continuing...
[19:0:10] LOG | Request for embed.js intercepted
[19:0:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:10] WARN | Same version detected!
[19:0:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:0:12] LOG | Continuing...
[19:0:14] LOG | Request for embed.js intercepted
[19:0:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_19-0-4.private.txt')
[19:0:14] LOG | Extracted keys sucessfully!
[19:0:14] LOG | Key 1: 'mxPyMRWiNkHUokik' - Key 2: 'sVWycWe9awaYmJg0'
[19:0:14] LOG | Extracted keys sucessfully!
[19:0:14] LOG | Key 1: 'mxPyMRWiNkHUokik' - Key 2: 'sVWycWe9awaYmJg0'
[19:0:14] LOG | Bumped version to '65cd0dba'
[19:0:14] LOG | Bumped version to '65cd0dba'
[19:0:14] WARN | Killing process...
