--------------------------------------------
  Created log file: log_2024-1-30_19-30-3
--------------------------------------------

[19:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_19-30-3.txt'
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:4] LOG | Fetching sources...
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:4] LOG | Retrieving playback url...
[19:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:4] LOG | Sucessfully retrieved playback url!
[19:30:5] LOG | Request for embed.js intercepted
[19:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:5] WARN | Same version detected!
[19:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:7] LOG | Continuing...
[19:30:9] LOG | Request for embed.js intercepted
[19:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:9] WARN | Same version detected!
[19:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:11] LOG | Continuing...
[19:30:18] LOG | Request for embed.js intercepted
[19:30:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:18] WARN | Same version detected!
[19:30:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:21] LOG | Continuing...
[19:30:28] WARN | Requests limit for 'embed' reached! (10)
[19:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:29] LOG | Fetching sources...
[19:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:29] LOG | Retrieving playback url...
[19:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:30] LOG | Sucessfully retrieved playback url!
[19:30:42] LOG | Request for embed.js intercepted
[19:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:42] WARN | Same version detected!
[19:30:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:45] LOG | Continuing...
[19:30:52] WARN | Requests limit for 'embed' reached! (10)
[19:30:52] LOG | Request for embed.js intercepted
[19:30:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:52] WARN | Same version detected!
[19:30:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:30:54] LOG | Continuing...
[19:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:56] LOG | Fetching sources...
[19:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:56] LOG | Retrieving playback url...
[19:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:56] LOG | Sucessfully retrieved playback url!
[19:30:58] LOG | Request for embed.js intercepted
[19:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:30:58] WARN | Same version detected!
[19:30:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:1] LOG | Continuing...
[19:31:7] LOG | Request for embed.js intercepted
[19:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:7] WARN | Same version detected!
[19:31:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:10] LOG | Continuing...
[19:31:12] LOG | Request for embed.js intercepted
[19:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:12] WARN | Same version detected!
[19:31:12] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:15] LOG | Continuing...
[19:31:20] LOG | Request for embed.js intercepted
[19:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:20] WARN | Same version detected!
[19:31:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:23] LOG | Continuing...
[19:31:25] WARN | Requests limit for 'embed' reached! (10)
[19:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:27] LOG | Fetching sources...
[19:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:27] LOG | Retrieving playback url...
[19:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:27] LOG | Sucessfully retrieved playback url!
[19:31:32] LOG | Request for embed.js intercepted
[19:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_19-30-3.private.txt')
[19:31:32] WARN | Same version detected!
[19:31:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:31:34] LOG | Continuing...
[19:31:35] ERROR | Requests limit for 'main' reached! (2000)
[19:31:35] WARN | Killing process...
