--------------------------------------------
  Created log file: log_2024-2-20_12-0-3
--------------------------------------------

[12:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-20_12-0-3.txt'
[12:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_12-0-3.private.txt')
[12:0:4] LOG | Fetching sources...
[12:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_12-0-3.private.txt')
[12:0:4] LOG | Retrieving playback url...
[12:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_12-0-3.private.txt')
[12:0:4] LOG | Sucessfully retrieved playback url!
[12:0:6] LOG | Request for embed.js intercepted
[12:0:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_12-0-3.private.txt')
[12:0:6] WARN | Same version detected!
[12:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:0:8] LOG | Continuing...
[12:0:10] LOG | Request for embed.js intercepted
[12:0:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_12-0-3.private.txt')
[12:0:10] ERROR | Could not retrieve keys, patchEmbedJs failed?
[12:0:10] ERROR | Could not retrieve keys, patchEmbedJs failed?
[12:0:10] ERROR | Could not retrieve keys, patchEmbedJs failed?
[12:0:10] LOG | Extracted keys sucessfully!
[12:0:10] LOG | Key 1: 'bju7ddrQ0r7M8VYa' - Key 2: 'lDaqdemvRqV3KOUg'
[12:0:10] LOG | Bumped version to '65d49449'
[12:0:10] WARN | Killing process...
