--------------------------------------------
  Created log file: log_2024-2-17_11-0-3
--------------------------------------------

[11:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-17_11-0-3.txt'
[11:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_11-0-3.private.txt')
[11:0:4] LOG | Fetching sources...
[11:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_11-0-3.private.txt')
[11:0:4] LOG | Retrieving playback url...
[11:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_11-0-3.private.txt')
[11:0:4] LOG | Sucessfully retrieved playback url!
[11:0:5] LOG | Request for embed.js intercepted
[11:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_11-0-3.private.txt')
[11:0:5] WARN | Same version detected!
[11:0:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:0:8] LOG | Continuing...
[11:0:11] LOG | Request for embed.js intercepted
[11:0:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_11-0-3.private.txt')
[11:0:11] ERROR | Could not retrieve keys, patchEmbedJs failed?
[11:0:12] LOG | Extracted keys sucessfully!
[11:0:12] LOG | Key 1: 'kNCE97yghtcyzu1K' - Key 2: 'WFOlqsWfdSUl1zEf'
[11:0:12] LOG | Extracted keys sucessfully!
[11:0:12] LOG | Extracted keys sucessfully!
[11:0:12] LOG | Key 1: 'kNCE97yghtcyzu1K' - Key 2: 'WFOlqsWfdSUl1zEf'
[11:0:12] LOG | Extracted keys sucessfully!
[11:0:12] LOG | Key 1: 'kNCE97yghtcyzu1K' - Key 2: 'WFOlqsWfdSUl1zEf'
[11:0:12] LOG | Bumped version to '65d091b9'
[11:0:12] LOG | Key 1: 'kNCE97yghtcyzu1K' - Key 2: 'WFOlqsWfdSUl1zEf'
[11:0:12] LOG | Bumped version to '65d091b9'
[11:0:12] LOG | Bumped version to '65d091b9'
[11:0:12] WARN | Killing process...
