--------------------------------------------
  Created log file: log_2024-1-31_2-30-3
--------------------------------------------

[2:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_2-30-3.txt'
[2:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:5] LOG | Fetching sources...
[2:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:5] LOG | Retrieving playback url...
[2:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:5] LOG | Sucessfully retrieved playback url!
[2:30:6] LOG | Request for embed.js intercepted
[2:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:6] WARN | Same version detected!
[2:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:30:8] LOG | Continuing...
[2:30:10] LOG | Request for embed.js intercepted
[2:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:10] WARN | Same version detected!
[2:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:30:12] LOG | Continuing...
[2:30:25] WARN | Requests limit for 'embed' reached! (10)
[2:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:27] LOG | Fetching sources...
[2:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:28] LOG | Retrieving playback url...
[2:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:28] LOG | Sucessfully retrieved playback url!
[2:30:41] LOG | Request for embed.js intercepted
[2:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:41] WARN | Same version detected!
[2:30:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:30:43] LOG | Continuing...
[2:30:47] WARN | Requests limit for 'embed' reached! (10)
[2:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:49] LOG | Fetching sources...
[2:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:49] LOG | Retrieving playback url...
[2:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:49] LOG | Sucessfully retrieved playback url!
[2:30:51] LOG | Request for embed.js intercepted
[2:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:51] WARN | Same version detected!
[2:30:51] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:30:54] LOG | Continuing...
[2:30:58] LOG | Request for embed.js intercepted
[2:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:30:58] WARN | Same version detected!
[2:30:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[2:31:0] LOG | Continuing...
[2:31:11] WARN | Requests limit for 'embed' reached! (10)
[2:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:31:14] LOG | Fetching sources...
[2:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:31:14] LOG | Retrieving playback url...
[2:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_2-30-3.private.txt')
[2:31:14] LOG | Sucessfully retrieved playback url!
[2:31:20] ERROR | Requests limit for 'main' reached! (2000)
[2:31:20] WARN | Killing process...
