--------------------------------------------
  Created log file: log_2024-2-2_23-30-3
--------------------------------------------

[23:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_23-30-3.txt'
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:4] LOG | Fetching sources...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:4] LOG | Retrieving playback url...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:4] LOG | Sucessfully retrieved playback url!
[23:30:5] LOG | Request for embed.js intercepted
[23:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:5] WARN | Same version detected!
[23:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:8] LOG | Continuing...
[23:30:9] LOG | Request for embed.js intercepted
[23:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:9] WARN | Same version detected!
[23:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:12] LOG | Continuing...
[23:30:16] LOG | Request for embed.js intercepted
[23:30:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:16] WARN | Same version detected!
[23:30:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:19] LOG | Continuing...
[23:30:22] LOG | Request for embed.js intercepted
[23:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:22] WARN | Same version detected!
[23:30:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:24] LOG | Continuing...
[23:30:31] WARN | Requests limit for 'embed' reached! (10)
[23:30:31] LOG | Request for embed.js intercepted
[23:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:31] WARN | Same version detected!
[23:30:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:34] LOG | Continuing...
[23:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:36] LOG | Fetching sources...
[23:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:36] LOG | Retrieving playback url...
[23:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:36] LOG | Sucessfully retrieved playback url!
[23:30:37] LOG | Request for embed.js intercepted
[23:30:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:37] WARN | Same version detected!
[23:30:37] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:40] LOG | Continuing...
[23:30:48] LOG | Request for embed.js intercepted
[23:30:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:48] WARN | Same version detected!
[23:30:48] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:51] LOG | Continuing...
[23:30:53] LOG | Request for embed.js intercepted
[23:30:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:53] WARN | Same version detected!
[23:30:53] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:56] LOG | Continuing...
[23:30:59] WARN | Requests limit for 'embed' reached! (10)
[23:30:59] LOG | Request for embed.js intercepted
[23:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:30:59] WARN | Same version detected!
[23:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:1] LOG | Continuing...
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:4] LOG | Fetching sources...
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:4] LOG | Retrieving playback url...
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:4] LOG | Sucessfully retrieved playback url!
[23:31:5] LOG | Request for embed.js intercepted
[23:31:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:5] WARN | Same version detected!
[23:31:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:7] LOG | Continuing...
[23:31:23] LOG | Request for embed.js intercepted
[23:31:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:23] WARN | Same version detected!
[23:31:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:25] LOG | Continuing...
[23:31:28] WARN | Requests limit for 'embed' reached! (10)
[23:31:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:29] LOG | Fetching sources...
[23:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:30] LOG | Retrieving playback url...
[23:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_23-30-3.private.txt')
[23:31:30] LOG | Sucessfully retrieved playback url!
[23:31:34] ERROR | Requests limit for 'main' reached! (2000)
[23:31:34] WARN | Killing process...
