--------------------------------------------
  Created log file: log_2024-2-1_16-30-3
--------------------------------------------

[16:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_16-30-3.txt'
[16:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:4] LOG | Fetching sources...
[16:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:5] LOG | Retrieving playback url...
[16:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:5] LOG | Sucessfully retrieved playback url!
[16:30:6] LOG | Request for embed.js intercepted
[16:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:6] WARN | Same version detected!
[16:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:8] LOG | Continuing...
[16:30:21] LOG | Request for embed.js intercepted
[16:30:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:21] WARN | Same version detected!
[16:30:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:24] LOG | Continuing...
[16:30:27] WARN | Requests limit for 'embed' reached! (10)
[16:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:29] LOG | Fetching sources...
[16:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:29] LOG | Retrieving playback url...
[16:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:29] LOG | Sucessfully retrieved playback url!
[16:30:30] LOG | Request for embed.js intercepted
[16:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:30] WARN | Same version detected!
[16:30:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:33] LOG | Continuing...
[16:30:41] LOG | Request for embed.js intercepted
[16:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:41] WARN | Same version detected!
[16:30:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:43] LOG | Continuing...
[16:30:47] LOG | Request for embed.js intercepted
[16:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:47] WARN | Same version detected!
[16:30:47] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:50] LOG | Continuing...
[16:30:52] LOG | Request for embed.js intercepted
[16:30:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:52] WARN | Same version detected!
[16:30:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:30:54] LOG | Continuing...
[16:30:56] WARN | Requests limit for 'embed' reached! (10)
[16:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:57] LOG | Fetching sources...
[16:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:57] LOG | Retrieving playback url...
[16:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:30:58] LOG | Sucessfully retrieved playback url!
[16:31:2] LOG | Request for embed.js intercepted
[16:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:2] WARN | Same version detected!
[16:31:2] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:31:5] LOG | Continuing...
[16:31:15] LOG | Request for embed.js intercepted
[16:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:15] WARN | Same version detected!
[16:31:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:31:18] LOG | Continuing...
[16:31:20] WARN | Requests limit for 'embed' reached! (10)
[16:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:22] LOG | Fetching sources...
[16:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:22] LOG | Retrieving playback url...
[16:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:22] LOG | Sucessfully retrieved playback url!
[16:31:24] LOG | Request for embed.js intercepted
[16:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:24] WARN | Same version detected!
[16:31:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:31:27] LOG | Continuing...
[16:31:29] LOG | Request for embed.js intercepted
[16:31:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_16-30-3.private.txt')
[16:31:29] WARN | Same version detected!
[16:31:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[16:31:32] LOG | Continuing...
[16:31:32] ERROR | Requests limit for 'main' reached! (2000)
[16:31:32] WARN | Killing process...
