--------------------------------------------
  Created log file: log_2024-2-9_21-0-3
--------------------------------------------

[21:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-9_21-0-3.txt'
[21:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_21-0-3.private.txt')
[21:0:5] LOG | Fetching sources...
[21:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_21-0-3.private.txt')
[21:0:5] LOG | Retrieving playback url...
[21:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_21-0-3.private.txt')
[21:0:5] LOG | Sucessfully retrieved playback url!
[21:0:6] LOG | Request for embed.js intercepted
[21:0:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_21-0-3.private.txt')
[21:0:6] WARN | Same version detected!
[21:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:0:8] LOG | Continuing...
[21:0:21] LOG | Request for embed.js intercepted
[21:0:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_21-0-3.private.txt')
[21:0:21] ERROR | Could not retrieve keys, patchEmbedJs failed?
[21:0:21] ERROR | Could not retrieve keys, patchEmbedJs failed?
[21:0:21] LOG | Extracted keys sucessfully!
[21:0:21] LOG | Extracted keys sucessfully!
[21:0:21] LOG | Key 1: '6TBf0r1kUz7DTZ9K' - Key 2: 'a61Nm2ouhjmVhuF6'
[21:0:21] LOG | Key 1: '6TBf0r1kUz7DTZ9K' - Key 2: 'a61Nm2ouhjmVhuF6'
[21:0:21] LOG | Bumped version to '65c69259'
[21:0:21] LOG | Bumped version to '65c69259'
[21:0:21] WARN | Killing process...
[21:0:21] WARN | Killing process...
