--------------------------------------------
  Created log file: log_2024-2-3_18-0-3
--------------------------------------------

[18:0:3] LOG | Updated logfile.txt to './logs/log_2024-2-3_18-0-3.txt'
[18:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:4] LOG | Fetching sources...
[18:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:4] LOG | Retrieving playback url...
[18:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:4] LOG | Sucessfully retrieved playback url!
[18:0:5] LOG | Request for embed.js intercepted
[18:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:5] WARN | Same version detected!
[18:0:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:0:7] LOG | Continuing...
[18:0:9] LOG | Request for embed.js intercepted
[18:0:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:9] WARN | Same version detected!
[18:0:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:0:11] LOG | Continuing...
[18:0:13] LOG | Request for embed.js intercepted
[18:0:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-3_18-0-3.private.txt')
[18:0:13] LOG | Extracted keys sucessfully!
[18:0:13] LOG | Extracted keys sucessfully!
[18:0:13] LOG | Key 1: 'wxnibjFN5DUkCUJY' - Key 2: 'Pv3TtLCFVExmlZrB'
[18:0:13] LOG | Key 1: 'wxnibjFN5DUkCUJY' - Key 2: 'Pv3TtLCFVExmlZrB'
[18:0:13] LOG | Bumped version to '65be7f29'
[18:0:13] LOG | Bumped version to '65be7f29'
[18:0:13] WARN | Killing process...
