--------------------------------------------
  Created log file: log_2024-1-31_14-30-3
--------------------------------------------

[14:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_14-30-3.txt'
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:4] LOG | Fetching sources...
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:4] LOG | Retrieving playback url...
[14:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:5] LOG | Sucessfully retrieved playback url!
[14:30:6] LOG | Request for embed.js intercepted
[14:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:6] WARN | Same version detected!
[14:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:8] LOG | Continuing...
[14:30:10] LOG | Request for embed.js intercepted
[14:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:10] WARN | Same version detected!
[14:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:12] LOG | Continuing...
[14:30:25] WARN | Requests limit for 'embed' reached! (10)
[14:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:27] LOG | Fetching sources...
[14:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:27] LOG | Retrieving playback url...
[14:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:27] LOG | Sucessfully retrieved playback url!
[14:30:43] WARN | Requests limit for 'embed' reached! (10)
[14:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:45] LOG | Fetching sources...
[14:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:45] LOG | Retrieving playback url...
[14:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:45] LOG | Sucessfully retrieved playback url!
[14:30:46] LOG | Request for embed.js intercepted
[14:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:46] WARN | Same version detected!
[14:30:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:49] LOG | Continuing...
[14:30:52] LOG | Request for embed.js intercepted
[14:30:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:52] WARN | Same version detected!
[14:30:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:54] LOG | Continuing...
[14:30:58] LOG | Request for embed.js intercepted
[14:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:30:58] WARN | Same version detected!
[14:30:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:31:1] LOG | Continuing...
[14:31:4] LOG | Request for embed.js intercepted
[14:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:31:4] WARN | Same version detected!
[14:31:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:31:6] LOG | Continuing...
[14:31:9] LOG | Request for embed.js intercepted
[14:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:31:9] WARN | Same version detected!
[14:31:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:31:12] LOG | Continuing...
[14:31:13] WARN | Requests limit for 'embed' reached! (10)
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:31:16] LOG | Fetching sources...
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:31:16] LOG | Retrieving playback url...
[14:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_14-30-3.private.txt')
[14:31:16] LOG | Sucessfully retrieved playback url!
[14:31:20] ERROR | Requests limit for 'main' reached! (2000)
[14:31:20] WARN | Killing process...
