--------------------------------------------
  Created log file: log_2024-2-21_5-10-3
--------------------------------------------

[5:10:3] LOG | Updated logfile.txt to './logs/log_2024-2-21_5-10-3.txt'
[5:10:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:4] LOG | Fetching sources...
[5:10:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:4] LOG | Retrieving playback url...
[5:10:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:4] LOG | Sucessfully retrieved playback url!
[5:10:5] LOG | Request for embed.js intercepted
[5:10:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:5] WARN | Same version detected!
[5:10:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:10:8] LOG | Continuing...
[5:10:13] LOG | Request for embed.js intercepted
[5:10:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:13] WARN | Same version detected!
[5:10:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:10:16] LOG | Continuing...
[5:10:20] LOG | Request for embed.js intercepted
[5:10:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:20] WARN | Same version detected!
[5:10:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:10:23] LOG | Continuing...
[5:10:25] WARN | Requests limit for 'embed' reached! (10)
[5:10:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:27] LOG | Fetching sources...
[5:10:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:27] LOG | Retrieving playback url...
[5:10:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-10-3.private.txt')
[5:10:27] LOG | Sucessfully retrieved playback url!
[5:10:38] LOG | Request for embed.js intercepted
