--------------------------------------------
  Created log file: log_2024-1-29_13-0-3
--------------------------------------------

[13:0:3] LOG | Updated logfile.txt to './logs/log_2024-1-29_13-0-3.txt'
[13:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-29_13-0-3.private.txt')
[13:0:4] LOG | Fetching sources...
[13:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-29_13-0-3.private.txt')
[13:0:4] LOG | Retrieving playback url...
[13:0:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-29_13-0-3.private.txt')
[13:0:4] LOG | Sucessfully retrieved playback url!
[13:0:5] LOG | Request for embed.js intercepted
[13:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-29_13-0-3.private.txt')
[13:0:6] ERROR | Could not retrieve keys, patchEmbedJs failed?
[13:0:6] ERROR | Could not retrieve keys, patchEmbedJs failed?
[13:0:6] LOG | Extracted keys sucessfully!
[13:0:6] LOG | Key 1: 'c6e87CJHBOTtkhr4' - Key 2: 'TOwMvU3hM0k2TPge'
[13:0:6] LOG | Bumped version to '65b79349'
[13:0:6] WARN | Killing process...
