--------------------------------------------
  Created log file: log_2024-2-17_3-30-3
--------------------------------------------

[3:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-17_3-30-3.txt'
[3:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:4] LOG | Fetching sources...
[3:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:4] LOG | Retrieving playback url...
[3:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:4] LOG | Sucessfully retrieved playback url!
[3:30:6] LOG | Request for embed.js intercepted
[3:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:6] WARN | Same version detected!
[3:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:30:8] LOG | Continuing...
[3:30:9] LOG | Request for embed.js intercepted
[3:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:9] WARN | Same version detected!
[3:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:30:12] LOG | Continuing...
[3:30:19] LOG | Request for embed.js intercepted
[3:30:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:19] WARN | Same version detected!
[3:30:19] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:30:21] LOG | Continuing...
[3:30:25] WARN | Requests limit for 'embed' reached! (10)
[3:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:27] LOG | Fetching sources...
[3:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:27] LOG | Retrieving playback url...
[3:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:27] LOG | Sucessfully retrieved playback url!
[3:30:28] LOG | Request for embed.js intercepted
[3:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:28] WARN | Same version detected!
[3:30:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:30:30] LOG | Continuing...
[3:30:36] LOG | Request for embed.js intercepted
[3:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:36] WARN | Same version detected!
[3:30:36] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:30:38] LOG | Continuing...
[3:30:45] WARN | Requests limit for 'embed' reached! (10)
[3:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:46] LOG | Fetching sources...
[3:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:47] LOG | Retrieving playback url...
[3:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:47] LOG | Sucessfully retrieved playback url!
[3:30:57] LOG | Request for embed.js intercepted
[3:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:30:57] WARN | Same version detected!
[3:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[3:31:0] LOG | Continuing...
[3:31:2] WARN | Requests limit for 'embed' reached! (10)
[3:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:31:4] LOG | Fetching sources...
[3:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-17_3-30-3.private.txt')
[3:31:4] LOG | Retrieving playback url...
