--------------------------------------------
  Created log file: log_2024-2-20_20-50-3
--------------------------------------------

[20:50:3] LOG | Updated logfile.txt to './logs/log_2024-2-20_20-50-3.txt'
[20:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:5] LOG | Fetching sources...
[20:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:5] LOG | Retrieving playback url...
[20:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:5] LOG | Sucessfully retrieved playback url!
[20:50:6] LOG | Request for embed.js intercepted
[20:50:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:6] WARN | Same version detected!
[20:50:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:50:8] LOG | Continuing...
[20:50:17] LOG | Request for embed.js intercepted
[20:50:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:17] WARN | Same version detected!
[20:50:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:50:19] LOG | Continuing...
[20:50:23] WARN | Requests limit for 'embed' reached! (10)
[20:50:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:25] LOG | Fetching sources...
[20:50:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:25] LOG | Retrieving playback url...
[20:50:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:25] LOG | Sucessfully retrieved playback url!
[20:50:26] LOG | Request for embed.js intercepted
[20:50:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:26] WARN | Same version detected!
[20:50:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:50:28] LOG | Continuing...
[20:50:40] WARN | Requests limit for 'embed' reached! (10)
[20:50:41] LOG | Request for embed.js intercepted
[20:50:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:41] WARN | Same version detected!
[20:50:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:50:43] LOG | Continuing...
[20:50:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:44] LOG | Fetching sources...
[20:50:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:44] LOG | Retrieving playback url...
[20:50:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:45] LOG | Sucessfully retrieved playback url!
[20:50:58] WARN | Requests limit for 'embed' reached! (10)
[20:50:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:59] LOG | Fetching sources...
[20:50:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_20-50-3.private.txt')
[20:50:59] LOG | Retrieving playback url...
