--------------------------------------------
  Created log file: log_2024-2-1_23-30-2
--------------------------------------------

[23:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-1_23-30-2.txt'
[23:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:3] LOG | Fetching sources...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:4] LOG | Retrieving playback url...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:4] LOG | Sucessfully retrieved playback url!
[23:30:5] LOG | Request for embed.js intercepted
[23:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:5] WARN | Same version detected!
[23:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:7] LOG | Continuing...
[23:30:9] LOG | Request for embed.js intercepted
[23:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:9] WARN | Same version detected!
[23:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:11] LOG | Continuing...
[23:30:14] LOG | Request for embed.js intercepted
[23:30:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:14] WARN | Same version detected!
[23:30:14] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:17] LOG | Continuing...
[23:30:21] LOG | Request for embed.js intercepted
[23:30:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:21] WARN | Same version detected!
[23:30:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:23] LOG | Continuing...
[23:30:30] WARN | Requests limit for 'embed' reached! (10)
[23:30:30] LOG | Request for embed.js intercepted
[23:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:30] WARN | Same version detected!
[23:30:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:33] LOG | Continuing...
[23:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:35] LOG | Fetching sources...
[23:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:35] LOG | Retrieving playback url...
[23:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:35] LOG | Sucessfully retrieved playback url!
[23:30:39] LOG | Request for embed.js intercepted
[23:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:39] WARN | Same version detected!
[23:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:42] LOG | Continuing...
[23:30:46] LOG | Request for embed.js intercepted
[23:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:46] WARN | Same version detected!
[23:30:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:48] LOG | Continuing...
[23:30:56] LOG | Request for embed.js intercepted
[23:30:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:30:56] WARN | Same version detected!
[23:30:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:58] LOG | Continuing...
[23:31:2] WARN | Requests limit for 'embed' reached! (10)
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:4] LOG | Fetching sources...
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:4] LOG | Retrieving playback url...
[23:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:4] LOG | Sucessfully retrieved playback url!
[23:31:6] LOG | Request for embed.js intercepted
[23:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:6] WARN | Same version detected!
[23:31:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:9] LOG | Continuing...
[23:31:13] LOG | Request for embed.js intercepted
[23:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:13] WARN | Same version detected!
[23:31:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:31:15] LOG | Continuing...
[23:31:28] WARN | Requests limit for 'embed' reached! (10)
[23:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:30] LOG | Fetching sources...
[23:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:30] LOG | Retrieving playback url...
[23:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_23-30-2.private.txt')
[23:31:30] LOG | Sucessfully retrieved playback url!
[23:31:36] ERROR | Requests limit for 'main' reached! (2000)
[23:31:36] WARN | Killing process...
