--------------------------------------------
  Created log file: log_2024-2-2_10-30-3
--------------------------------------------

[10:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_10-30-3.txt'
[10:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:4] LOG | Fetching sources...
[10:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:4] LOG | Retrieving playback url...
[10:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:5] LOG | Sucessfully retrieved playback url!
[10:30:5] LOG | Request for embed.js intercepted
[10:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:5] WARN | Same version detected!
[10:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:8] LOG | Continuing...
[10:30:9] LOG | Request for embed.js intercepted
[10:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:9] WARN | Same version detected!
[10:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:12] LOG | Continuing...
[10:30:26] WARN | Requests limit for 'embed' reached! (10)
[10:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:27] LOG | Fetching sources...
[10:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:27] LOG | Retrieving playback url...
[10:30:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:27] LOG | Sucessfully retrieved playback url!
[10:30:39] LOG | Request for embed.js intercepted
[10:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:39] WARN | Same version detected!
[10:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:42] LOG | Continuing...
[10:30:44] LOG | Request for embed.js intercepted
[10:30:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:44] WARN | Same version detected!
[10:30:44] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:47] LOG | Continuing...
[10:30:49] WARN | Requests limit for 'embed' reached! (10)
[10:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:51] LOG | Fetching sources...
[10:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:51] LOG | Retrieving playback url...
[10:30:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:30:51] LOG | Sucessfully retrieved playback url!
[10:31:3] LOG | Request for embed.js intercepted
[10:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:31:3] WARN | Same version detected!
[10:31:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:31:5] LOG | Continuing...
[10:31:10] WARN | Requests limit for 'embed' reached! (10)
[10:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:31:11] LOG | Fetching sources...
[10:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:31:11] LOG | Retrieving playback url...
[10:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:31:12] LOG | Sucessfully retrieved playback url!
[10:31:18] LOG | Request for embed.js intercepted
[10:31:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_10-30-3.private.txt')
[10:31:18] WARN | Same version detected!
[10:31:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:31:20] LOG | Continuing...
[10:31:21] ERROR | Requests limit for 'main' reached! (2000)
[10:31:21] WARN | Killing process...
