--------------------------------------------
  Created log file: log_2024-2-2_12-30-2
--------------------------------------------

[12:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-2_12-30-2.txt'
[12:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:3] LOG | Fetching sources...
[12:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:4] LOG | Retrieving playback url...
[12:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:4] LOG | Sucessfully retrieved playback url!
[12:30:5] LOG | Request for embed.js intercepted
[12:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:5] WARN | Same version detected!
[12:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:7] LOG | Continuing...
[12:30:9] LOG | Request for embed.js intercepted
[12:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:9] WARN | Same version detected!
[12:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:11] LOG | Continuing...
[12:30:15] LOG | Request for embed.js intercepted
[12:30:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:15] WARN | Same version detected!
[12:30:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:18] LOG | Continuing...
[12:30:26] LOG | Request for embed.js intercepted
[12:30:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:26] WARN | Same version detected!
[12:30:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:28] LOG | Continuing...
[12:30:32] WARN | Requests limit for 'embed' reached! (10)
[12:30:32] LOG | Request for embed.js intercepted
[12:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:32] WARN | Same version detected!
[12:30:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:30:35] LOG | Continuing...
[12:30:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:37] LOG | Fetching sources...
[12:30:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:37] LOG | Retrieving playback url...
[12:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:38] LOG | Sucessfully retrieved playback url!
[12:30:54] WARN | Requests limit for 'embed' reached! (10)
[12:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:57] LOG | Fetching sources...
[12:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:57] LOG | Retrieving playback url...
[12:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:57] LOG | Sucessfully retrieved playback url!
[12:30:58] LOG | Request for embed.js intercepted
[12:30:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:30:58] WARN | Same version detected!
[12:30:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:31:0] LOG | Continuing...
[12:31:2] LOG | Request for embed.js intercepted
[12:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:31:2] WARN | Same version detected!
[12:31:2] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:31:5] LOG | Continuing...
[12:31:9] LOG | Request for embed.js intercepted
[12:31:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:31:9] WARN | Same version detected!
[12:31:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[12:31:11] LOG | Continuing...
[12:31:22] WARN | Requests limit for 'embed' reached! (10)
[12:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:31:24] LOG | Fetching sources...
[12:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:31:24] LOG | Retrieving playback url...
[12:31:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_12-30-2.private.txt')
[12:31:24] LOG | Sucessfully retrieved playback url!
[12:31:29] ERROR | Requests limit for 'main' reached! (2000)
[12:31:29] WARN | Killing process...
