--------------------------------------------
  Created log file: log_2024-1-30_18-30-3
--------------------------------------------

[18:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_18-30-3.txt'
[18:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:4] LOG | Fetching sources...
[18:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:4] LOG | Retrieving playback url...
[18:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:4] LOG | Sucessfully retrieved playback url!
[18:30:5] LOG | Request for embed.js intercepted
[18:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:5] WARN | Same version detected!
[18:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:30:8] LOG | Continuing...
[18:30:16] LOG | Request for embed.js intercepted
[18:30:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:16] WARN | Same version detected!
[18:30:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:30:19] LOG | Continuing...
[18:30:23] WARN | Requests limit for 'embed' reached! (10)
[18:30:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:25] LOG | Fetching sources...
[18:30:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:25] LOG | Retrieving playback url...
[18:30:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:25] LOG | Sucessfully retrieved playback url!
[18:30:28] LOG | Request for embed.js intercepted
[18:30:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:28] WARN | Same version detected!
[18:30:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:30:31] LOG | Continuing...
[18:30:44] WARN | Requests limit for 'embed' reached! (10)
[18:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:46] LOG | Fetching sources...
[18:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:47] LOG | Retrieving playback url...
[18:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:47] LOG | Sucessfully retrieved playback url!
[18:30:47] LOG | Request for embed.js intercepted
[18:30:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:47] WARN | Same version detected!
[18:30:47] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:30:50] LOG | Continuing...
[18:30:57] LOG | Request for embed.js intercepted
[18:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:30:57] WARN | Same version detected!
[18:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:31:0] LOG | Continuing...
[18:31:6] LOG | Request for embed.js intercepted
[18:31:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:31:6] WARN | Same version detected!
[18:31:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:31:9] LOG | Continuing...
[18:31:11] LOG | Request for embed.js intercepted
[18:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:31:11] WARN | Same version detected!
[18:31:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:31:13] LOG | Continuing...
[18:31:15] WARN | Requests limit for 'embed' reached! (10)
[18:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:31:16] LOG | Fetching sources...
[18:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:31:16] LOG | Retrieving playback url...
[18:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_18-30-3.private.txt')
[18:31:16] LOG | Sucessfully retrieved playback url!
[18:31:22] ERROR | Requests limit for 'main' reached! (2000)
[18:31:22] WARN | Killing process...
