--------------------------------------------
  Created log file: log_2024-1-31_11-30-2
--------------------------------------------

[11:30:2] LOG | Updated logfile.txt to './logs/log_2024-1-31_11-30-2.txt'
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:4] LOG | Fetching sources...
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:4] LOG | Retrieving playback url...
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:4] LOG | Sucessfully retrieved playback url!
[11:30:5] LOG | Request for embed.js intercepted
[11:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:5] WARN | Same version detected!
[11:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:7] LOG | Continuing...
[11:30:9] LOG | Request for embed.js intercepted
[11:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:9] WARN | Same version detected!
[11:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:11] LOG | Continuing...
[11:30:17] LOG | Request for embed.js intercepted
[11:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:17] WARN | Same version detected!
[11:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:20] LOG | Continuing...
[11:30:24] LOG | Request for embed.js intercepted
[11:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:24] WARN | Same version detected!
[11:30:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:26] LOG | Continuing...
[11:30:31] WARN | Requests limit for 'embed' reached! (10)
[11:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:32] LOG | Fetching sources...
[11:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:32] LOG | Retrieving playback url...
[11:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:32] LOG | Sucessfully retrieved playback url!
[11:30:33] LOG | Request for embed.js intercepted
[11:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:33] WARN | Same version detected!
[11:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:36] LOG | Continuing...
[11:30:39] LOG | Request for embed.js intercepted
[11:30:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:39] WARN | Same version detected!
[11:30:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:41] LOG | Continuing...
[11:30:51] WARN | Requests limit for 'embed' reached! (10)
[11:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:54] LOG | Fetching sources...
[11:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:54] LOG | Retrieving playback url...
[11:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:55] LOG | Sucessfully retrieved playback url!
[11:30:55] LOG | Request for embed.js intercepted
[11:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:30:55] WARN | Same version detected!
[11:30:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:58] LOG | Continuing...
[11:31:5] LOG | Request for embed.js intercepted
[11:31:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:5] WARN | Same version detected!
[11:31:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:31:8] LOG | Continuing...
[11:31:15] WARN | Requests limit for 'embed' reached! (10)
[11:31:15] LOG | Request for embed.js intercepted
[11:31:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:15] WARN | Same version detected!
[11:31:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:31:17] LOG | Continuing...
[11:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:20] LOG | Fetching sources...
[11:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:20] LOG | Retrieving playback url...
[11:31:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:20] LOG | Sucessfully retrieved playback url!
[11:31:21] LOG | Request for embed.js intercepted
[11:31:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:21] WARN | Same version detected!
[11:31:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:31:24] LOG | Continuing...
[11:31:27] LOG | Request for embed.js intercepted
[11:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_11-30-2.private.txt')
[11:31:27] WARN | Same version detected!
[11:31:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:31:30] LOG | Continuing...
[11:31:31] ERROR | Requests limit for 'main' reached! (2000)
[11:31:31] WARN | Killing process...
