--------------------------------------------
  Created log file: log_2024-2-2_6-30-3
--------------------------------------------

[6:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-2_6-30-3.txt'
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:4] LOG | Fetching sources...
[6:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:5] LOG | Retrieving playback url...
[6:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:5] LOG | Sucessfully retrieved playback url!
[6:30:6] LOG | Request for embed.js intercepted
[6:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:6] WARN | Same version detected!
[6:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:8] LOG | Continuing...
[6:30:10] LOG | Request for embed.js intercepted
[6:30:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:10] WARN | Same version detected!
[6:30:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:12] LOG | Continuing...
[6:30:22] LOG | Request for embed.js intercepted
[6:30:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:22] WARN | Same version detected!
[6:30:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:25] LOG | Continuing...
[6:30:29] WARN | Requests limit for 'embed' reached! (10)
[6:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:31] LOG | Fetching sources...
[6:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:31] LOG | Retrieving playback url...
[6:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:31] LOG | Sucessfully retrieved playback url!
[6:30:33] LOG | Request for embed.js intercepted
[6:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:33] WARN | Same version detected!
[6:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:35] LOG | Continuing...
[6:30:38] LOG | Request for embed.js intercepted
[6:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:38] WARN | Same version detected!
[6:30:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:40] LOG | Continuing...
[6:30:43] LOG | Request for embed.js intercepted
[6:30:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:43] WARN | Same version detected!
[6:30:43] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:46] LOG | Continuing...
[6:30:49] LOG | Request for embed.js intercepted
[6:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:49] WARN | Same version detected!
[6:30:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:51] LOG | Continuing...
[6:30:57] LOG | Request for embed.js intercepted
[6:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:30:57] WARN | Same version detected!
[6:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:59] LOG | Continuing...
[6:31:3] WARN | Requests limit for 'embed' reached! (10)
[6:31:3] LOG | Request for embed.js intercepted
[6:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:3] WARN | Same version detected!
[6:31:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:6] LOG | Continuing...
[6:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:8] LOG | Fetching sources...
[6:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:8] LOG | Retrieving playback url...
[6:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:8] LOG | Sucessfully retrieved playback url!
[6:31:13] LOG | Request for embed.js intercepted
[6:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:13] WARN | Same version detected!
[6:31:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:16] LOG | Continuing...
[6:31:23] LOG | Request for embed.js intercepted
[6:31:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:23] WARN | Same version detected!
[6:31:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:26] LOG | Continuing...
[6:31:29] WARN | Requests limit for 'embed' reached! (10)
[6:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:31] LOG | Fetching sources...
[6:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:31] LOG | Retrieving playback url...
[6:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:31] LOG | Sucessfully retrieved playback url!
[6:31:32] LOG | Request for embed.js intercepted
[6:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:32] WARN | Same version detected!
[6:31:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:34] LOG | Continuing...
[6:31:37] LOG | Request for embed.js intercepted
[6:31:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-2_6-30-3.private.txt')
[6:31:37] WARN | Same version detected!
[6:31:37] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:31:40] LOG | Continuing...
[6:31:40] ERROR | Requests limit for 'main' reached! (2000)
[6:31:40] WARN | Killing process...
