--------------------------------------------
  Created log file: log_2024-1-31_6-30-3
--------------------------------------------

[6:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-31_6-30-3.txt'
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:4] LOG | Fetching sources...
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:4] LOG | Retrieving playback url...
[6:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:4] LOG | Sucessfully retrieved playback url!
[6:30:5] LOG | Request for embed.js intercepted
[6:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:5] WARN | Same version detected!
[6:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:8] LOG | Continuing...
[6:30:9] LOG | Request for embed.js intercepted
[6:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:9] WARN | Same version detected!
[6:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:12] LOG | Continuing...
[6:30:28] WARN | Requests limit for 'embed' reached! (10)
[6:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:30] LOG | Fetching sources...
[6:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:30] LOG | Retrieving playback url...
[6:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:30] LOG | Sucessfully retrieved playback url!
[6:30:35] LOG | Request for embed.js intercepted
[6:30:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:35] WARN | Same version detected!
[6:30:35] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:37] LOG | Continuing...
[6:30:40] LOG | Request for embed.js intercepted
[6:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:40] WARN | Same version detected!
[6:30:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:43] LOG | Continuing...
[6:30:46] LOG | Request for embed.js intercepted
[6:30:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_6-30-3.private.txt')
[6:30:46] WARN | Same version detected!
[6:30:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:30:48] LOG | Continuing...
[6:30:54] LOG | Request for embed.js intercepted
