--------------------------------------------
  Created log file: log_2024-2-21_10-40-3
--------------------------------------------

[10:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-21_10-40-3.txt'
[10:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:4] LOG | Fetching sources...
[10:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:4] LOG | Retrieving playback url...
[10:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:5] LOG | Sucessfully retrieved playback url!
[10:40:5] LOG | Request for embed.js intercepted
[10:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:5] WARN | Same version detected!
[10:40:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:40:8] LOG | Continuing...
[10:40:20] LOG | Request for embed.js intercepted
[10:40:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:20] WARN | Same version detected!
[10:40:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:40:22] LOG | Continuing...
[10:40:23] WARN | Requests limit for 'embed' reached! (10)
[10:40:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:25] LOG | Fetching sources...
[10:40:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:25] LOG | Retrieving playback url...
[10:40:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:25] LOG | Sucessfully retrieved playback url!
[10:40:38] LOG | Request for embed.js intercepted
[10:40:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:38] WARN | Same version detected!
[10:40:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:40:40] LOG | Continuing...
[10:40:42] WARN | Requests limit for 'embed' reached! (10)
[10:40:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:43] LOG | Fetching sources...
[10:40:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:43] LOG | Retrieving playback url...
[10:40:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:43] LOG | Sucessfully retrieved playback url!
[10:40:52] LOG | Request for embed.js intercepted
[10:40:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:40:52] WARN | Same version detected!
[10:40:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:40:54] LOG | Continuing...
[10:41:0] WARN | Requests limit for 'embed' reached! (10)
[10:41:0] LOG | Request for embed.js intercepted
[10:41:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:0] WARN | Same version detected!
[10:41:0] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:41:2] LOG | Continuing...
[10:41:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:4] LOG | Fetching sources...
[10:41:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:4] LOG | Retrieving playback url...
[10:41:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:4] LOG | Sucessfully retrieved playback url!
[10:41:18] WARN | Requests limit for 'embed' reached! (10)
[10:41:19] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:19] LOG | Fetching sources...
[10:41:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:20] LOG | Retrieving playback url...
[10:41:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:20] LOG | Sucessfully retrieved playback url!
[10:41:21] LOG | Request for embed.js intercepted
[10:41:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:21] WARN | Same version detected!
[10:41:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:41:23] LOG | Continuing...
[10:41:27] LOG | Request for embed.js intercepted
[10:41:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:27] WARN | Same version detected!
[10:41:27] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:41:30] LOG | Continuing...
[10:41:38] WARN | Requests limit for 'embed' reached! (10)
[10:41:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:40] LOG | Fetching sources...
[10:41:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:40] LOG | Retrieving playback url...
[10:41:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:40] LOG | Sucessfully retrieved playback url!
[10:41:41] LOG | Request for embed.js intercepted
[10:41:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:41] WARN | Same version detected!
[10:41:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:41:44] LOG | Continuing...
[10:41:57] WARN | Requests limit for 'embed' reached! (10)
[10:41:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:58] LOG | Fetching sources...
[10:41:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:58] LOG | Retrieving playback url...
[10:41:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:58] LOG | Sucessfully retrieved playback url!
[10:41:59] LOG | Request for embed.js intercepted
[10:41:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:41:59] WARN | Same version detected!
[10:41:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:42:2] LOG | Continuing...
[10:42:15] WARN | Requests limit for 'embed' reached! (10)
[10:42:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:16] LOG | Fetching sources...
[10:42:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:17] LOG | Retrieving playback url...
[10:42:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:17] LOG | Sucessfully retrieved playback url!
[10:42:17] LOG | Request for embed.js intercepted
[10:42:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:17] WARN | Same version detected!
[10:42:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:42:20] LOG | Continuing...
[10:42:24] LOG | Request for embed.js intercepted
[10:42:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:24] WARN | Same version detected!
[10:42:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:42:27] LOG | Continuing...
[10:42:35] WARN | Requests limit for 'embed' reached! (10)
[10:42:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:37] LOG | Fetching sources...
[10:42:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:37] LOG | Retrieving playback url...
[10:42:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:37] LOG | Sucessfully retrieved playback url!
[10:42:38] LOG | Request for embed.js intercepted
[10:42:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:38] WARN | Same version detected!
