--------------------------------------------
  Created log file: log_2024-2-22_11-20-3
--------------------------------------------

[11:20:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_11-20-3.txt'
[11:20:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:4] LOG | Fetching sources...
[11:20:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:5] LOG | Retrieving playback url...
[11:20:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:5] LOG | Sucessfully retrieved playback url!
[11:20:6] LOG | Request for embed.js intercepted
[11:20:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:6] WARN | Same version detected!
[11:20:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:20:8] LOG | Continuing...
[11:20:16] LOG | Request for embed.js intercepted
[11:20:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:16] WARN | Same version detected!
[11:20:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:20:18] LOG | Continuing...
[11:20:23] LOG | Request for embed.js intercepted
[11:20:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:23] WARN | Same version detected!
[11:20:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:20:25] LOG | Continuing...
[11:20:26] WARN | Requests limit for 'embed' reached! (10)
[11:20:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:28] LOG | Fetching sources...
[11:20:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:28] LOG | Retrieving playback url...
[11:20:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:28] LOG | Sucessfully retrieved playback url!
[11:20:40] LOG | Request for embed.js intercepted
[11:20:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:40] WARN | Same version detected!
[11:20:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:20:42] LOG | Continuing...
[11:20:45] WARN | Requests limit for 'embed' reached! (10)
[11:20:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:46] LOG | Fetching sources...
[11:20:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:47] LOG | Retrieving playback url...
[11:20:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:47] LOG | Sucessfully retrieved playback url!
[11:20:47] LOG | Request for embed.js intercepted
[11:20:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:20:47] WARN | Same version detected!
[11:20:47] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:20:50] LOG | Continuing...
[11:21:3] WARN | Requests limit for 'embed' reached! (10)
[11:21:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:5] LOG | Fetching sources...
[11:21:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:5] LOG | Retrieving playback url...
[11:21:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:5] LOG | Sucessfully retrieved playback url!
[11:21:6] LOG | Request for embed.js intercepted
[11:21:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:6] WARN | Same version detected!
