--------------------------------------------
  Created log file: log_2024-2-14_13-30-2
--------------------------------------------

[13:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-14_13-30-2.txt'
[13:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:3] LOG | Fetching sources...
[13:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:4] LOG | Retrieving playback url...
[13:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:4] LOG | Sucessfully retrieved playback url!
[13:30:5] LOG | Request for embed.js intercepted
[13:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:5] WARN | Same version detected!
[13:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:30:7] LOG | Continuing...
[13:30:9] LOG | Request for embed.js intercepted
[13:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:9] WARN | Same version detected!
[13:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:30:11] LOG | Continuing...
[13:30:17] LOG | Request for embed.js intercepted
[13:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:17] WARN | Same version detected!
[13:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:30:19] LOG | Continuing...
[13:30:24] LOG | Request for embed.js intercepted
[13:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:24] WARN | Same version detected!
[13:30:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:30:26] LOG | Continuing...
[13:30:27] WARN | Requests limit for 'embed' reached! (10)
[13:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:29] LOG | Fetching sources...
[13:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:29] LOG | Retrieving playback url...
[13:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:29] LOG | Sucessfully retrieved playback url!
[13:30:43] WARN | Requests limit for 'embed' reached! (10)
[13:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:45] LOG | Fetching sources...
[13:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:45] LOG | Retrieving playback url...
[13:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:45] LOG | Sucessfully retrieved playback url!
[13:30:49] LOG | Request for embed.js intercepted
[13:30:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
[13:30:49] WARN | Same version detected!
[13:30:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:30:52] LOG | Continuing...
[13:31:2] WARN | Requests limit for 'embed' reached! (10)
[13:31:2] LOG | Request for embed.js intercepted
[13:31:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_13-30-2.private.txt')
