--------------------------------------------
  Created log file: log_2024-2-10_17-30-3
--------------------------------------------

[17:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-10_17-30-3.txt'
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:4] LOG | Fetching sources...
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:4] LOG | Retrieving playback url...
[17:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:4] LOG | Sucessfully retrieved playback url!
[17:30:5] LOG | Request for embed.js intercepted
[17:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:5] WARN | Same version detected!
[17:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[17:30:8] LOG | Continuing...
[17:30:22] WARN | Requests limit for 'embed' reached! (10)
[17:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:23] LOG | Fetching sources...
[17:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:24] LOG | Retrieving playback url...
[17:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:24] LOG | Sucessfully retrieved playback url!
[17:30:38] WARN | Requests limit for 'embed' reached! (10)
[17:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:40] LOG | Fetching sources...
[17:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:40] LOG | Retrieving playback url...
[17:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:40] LOG | Sucessfully retrieved playback url!
[17:30:55] WARN | Requests limit for 'embed' reached! (10)
[17:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:57] LOG | Fetching sources...
[17:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:57] LOG | Retrieving playback url...
[17:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:30:57] LOG | Sucessfully retrieved playback url!
[17:31:11] WARN | Requests limit for 'embed' reached! (10)
[17:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:13] LOG | Fetching sources...
[17:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:13] LOG | Retrieving playback url...
[17:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:13] LOG | Sucessfully retrieved playback url!
[17:31:28] WARN | Requests limit for 'embed' reached! (10)
[17:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:30] LOG | Fetching sources...
[17:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:30] LOG | Retrieving playback url...
[17:31:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:30] LOG | Sucessfully retrieved playback url!
[17:31:45] WARN | Requests limit for 'embed' reached! (10)
[17:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:46] LOG | Fetching sources...
[17:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:46] LOG | Retrieving playback url...
[17:31:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:31:46] LOG | Sucessfully retrieved playback url!
[17:32:1] WARN | Requests limit for 'embed' reached! (10)
[17:32:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:3] LOG | Fetching sources...
[17:32:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:3] LOG | Retrieving playback url...
[17:32:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:3] LOG | Sucessfully retrieved playback url!
[17:32:18] WARN | Requests limit for 'embed' reached! (10)
[17:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:20] LOG | Fetching sources...
[17:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:20] LOG | Retrieving playback url...
[17:32:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:20] LOG | Sucessfully retrieved playback url!
[17:32:34] WARN | Requests limit for 'embed' reached! (10)
[17:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:36] LOG | Fetching sources...
[17:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:36] LOG | Retrieving playback url...
[17:32:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:36] LOG | Sucessfully retrieved playback url!
[17:32:51] WARN | Requests limit for 'embed' reached! (10)
[17:32:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:53] LOG | Fetching sources...
[17:32:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:53] LOG | Retrieving playback url...
[17:32:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:32:53] LOG | Sucessfully retrieved playback url!
[17:33:7] WARN | Requests limit for 'embed' reached! (10)
[17:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:9] LOG | Fetching sources...
[17:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:9] LOG | Retrieving playback url...
[17:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:9] LOG | Sucessfully retrieved playback url!
[17:33:24] WARN | Requests limit for 'embed' reached! (10)
[17:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:26] LOG | Fetching sources...
[17:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:26] LOG | Retrieving playback url...
[17:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:26] LOG | Sucessfully retrieved playback url!
[17:33:41] WARN | Requests limit for 'embed' reached! (10)
[17:33:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:42] LOG | Fetching sources...
[17:33:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:42] LOG | Retrieving playback url...
[17:33:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-10_17-30-3.private.txt')
[17:33:42] LOG | Sucessfully retrieved playback url!
[17:33:49] ERROR | Requests limit for 'main' reached! (2000)
[17:33:49] WARN | Killing process...
