--------------------------------------------
  Created log file: log_2024-2-22_19-40-3
--------------------------------------------

[19:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_19-40-3.txt'
[19:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:4] LOG | Fetching sources...
[19:40:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:4] LOG | Retrieving playback url...
[19:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:5] LOG | Sucessfully retrieved playback url!
[19:40:5] LOG | Request for embed.js intercepted
[19:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:5] WARN | Same version detected!
[19:40:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:40:8] LOG | Continuing...
[19:40:21] WARN | Requests limit for 'embed' reached! (10)
[19:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:23] LOG | Fetching sources...
[19:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:23] LOG | Retrieving playback url...
[19:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:23] LOG | Sucessfully retrieved playback url!
[19:40:38] WARN | Requests limit for 'embed' reached! (10)
[19:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:39] LOG | Fetching sources...
[19:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:39] LOG | Retrieving playback url...
[19:40:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:39] LOG | Sucessfully retrieved playback url!
[19:40:54] WARN | Requests limit for 'embed' reached! (10)
[19:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:55] LOG | Fetching sources...
[19:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:55] LOG | Retrieving playback url...
[19:40:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:55] LOG | Sucessfully retrieved playback url!
[19:40:56] LOG | Request for embed.js intercepted
[19:40:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:56] WARN | Same version detected!
[19:40:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:40:56] LOG | Request for embed.js intercepted
[19:40:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:40:56] WARN | Same version detected!
[19:40:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:40:59] LOG | Continuing...
[19:40:59] LOG | Continuing...
[19:41:12] WARN | Requests limit for 'embed' reached! (10)
[19:41:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:14] LOG | Fetching sources...
[19:41:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:14] LOG | Retrieving playback url...
[19:41:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:14] LOG | Sucessfully retrieved playback url!
[19:41:15] LOG | Request for embed.js intercepted
[19:41:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:15] WARN | Same version detected!
[19:41:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:15] LOG | Request for embed.js intercepted
[19:41:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:15] WARN | Same version detected!
[19:41:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:17] LOG | Continuing...
[19:41:18] LOG | Continuing...
[19:41:31] WARN | Requests limit for 'embed' reached! (10)
[19:41:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:33] LOG | Fetching sources...
[19:41:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:33] LOG | Retrieving playback url...
[19:41:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:33] LOG | Sucessfully retrieved playback url!
[19:41:34] LOG | Request for embed.js intercepted
[19:41:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:34] WARN | Same version detected!
[19:41:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:34] LOG | Request for embed.js intercepted
[19:41:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:34] WARN | Same version detected!
[19:41:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:36] LOG | Continuing...
[19:41:36] LOG | Continuing...
[19:41:50] WARN | Requests limit for 'embed' reached! (10)
[19:41:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:52] LOG | Fetching sources...
[19:41:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:52] LOG | Retrieving playback url...
[19:41:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:52] LOG | Sucessfully retrieved playback url!
[19:41:52] LOG | Request for embed.js intercepted
[19:41:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:52] WARN | Same version detected!
[19:41:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:53] LOG | Request for embed.js intercepted
[19:41:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:41:53] WARN | Same version detected!
[19:41:53] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:41:55] LOG | Continuing...
[19:41:55] LOG | Continuing...
[19:42:9] WARN | Requests limit for 'embed' reached! (10)
[19:42:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:10] LOG | Fetching sources...
[19:42:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:11] LOG | Retrieving playback url...
[19:42:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:11] LOG | Sucessfully retrieved playback url!
[19:42:11] LOG | Request for embed.js intercepted
[19:42:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:11] WARN | Same version detected!
[19:42:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:42:11] LOG | Request for embed.js intercepted
[19:42:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:11] WARN | Same version detected!
[19:42:11] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:42:14] LOG | Continuing...
[19:42:14] LOG | Continuing...
[19:42:28] WARN | Requests limit for 'embed' reached! (10)
[19:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:29] LOG | Fetching sources...
[19:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:29] LOG | Retrieving playback url...
[19:42:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:30] LOG | Sucessfully retrieved playback url!
[19:42:30] LOG | Request for embed.js intercepted
[19:42:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:30] WARN | Same version detected!
[19:42:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:42:30] LOG | Request for embed.js intercepted
[19:42:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_19-40-3.private.txt')
[19:42:30] WARN | Same version detected!
[19:42:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[19:42:33] LOG | Continuing...
[19:42:33] LOG | Continuing...
