--------------------------------------------
  Created log file: log_2024-2-18_21-30-3
--------------------------------------------

[21:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-18_21-30-3.txt'
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_21-30-3.private.txt')
[21:30:4] LOG | Fetching sources...
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_21-30-3.private.txt')
[21:30:4] LOG | Retrieving playback url...
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_21-30-3.private.txt')
[21:30:4] LOG | Sucessfully retrieved playback url!
[21:30:6] LOG | Request for embed.js intercepted
[21:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-18_21-30-3.private.txt')
[21:30:6] ERROR | Could not retrieve keys, patchEmbedJs failed?
[21:30:6] ERROR | Could not retrieve keys, patchEmbedJs failed?
[21:30:6] LOG | Extracted keys sucessfully!
[21:30:6] LOG | Key 1: '0766SOm0loykGrZ9' - Key 2: '4SY7TCX8mavi666g'
[21:30:6] LOG | Bumped version to '65d26fe4'
[21:30:6] WARN | Killing process...
