--------------------------------------------
  Created log file: log_2024-2-7_11-30-2
--------------------------------------------

[11:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-7_11-30-2.txt'
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:4] LOG | Fetching sources...
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:4] LOG | Retrieving playback url...
[11:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:4] LOG | Sucessfully retrieved playback url!
[11:30:5] LOG | Request for embed.js intercepted
[11:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:5] WARN | Same version detected!
[11:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:7] LOG | Continuing...
[11:30:21] WARN | Requests limit for 'embed' reached! (10)
[11:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:23] LOG | Fetching sources...
[11:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:23] LOG | Retrieving playback url...
[11:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:23] LOG | Sucessfully retrieved playback url!
[11:30:37] WARN | Requests limit for 'embed' reached! (10)
[11:30:37] LOG | Request for embed.js intercepted
[11:30:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:37] WARN | Same version detected!
[11:30:37] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:30:40] LOG | Continuing...
[11:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:41] LOG | Fetching sources...
[11:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-7_11-30-2.private.txt')
[11:30:42] LOG | Retrieving playback url...
