--------------------------------------------
  Created log file: log_2024-2-8_18-0-4
--------------------------------------------

[18:0:4] LOG | Updated logfile.txt to './logs/log_2024-2-8_18-0-4.txt'
[18:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-8_18-0-4.private.txt')
[18:0:5] LOG | Fetching sources...
[18:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-8_18-0-4.private.txt')
[18:0:5] LOG | Retrieving playback url...
[18:0:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-8_18-0-4.private.txt')
[18:0:5] LOG | Sucessfully retrieved playback url!
[18:0:6] LOG | Request for embed.js intercepted
[18:0:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-8_18-0-4.private.txt')
[18:0:6] WARN | Same version detected!
[18:0:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[18:0:9] LOG | Continuing...
[18:0:12] LOG | Request for embed.js intercepted
[18:0:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-8_18-0-4.private.txt')
[18:0:12] LOG | Extracted keys sucessfully!
[18:0:12] LOG | Extracted keys sucessfully!
[18:0:12] LOG | Key 1: 'krLlKcirqyK5uE6V' - Key 2: 'Gj5FqAGLY6LYufhk'
[18:0:12] LOG | Key 1: 'krLlKcirqyK5uE6V' - Key 2: 'Gj5FqAGLY6LYufhk'
[18:0:12] LOG | Bumped version to '65c516aa'
[18:0:12] LOG | Bumped version to '65c516aa'
[18:0:12] WARN | Killing process...
