--------------------------------------------
  Created log file: log_2024-1-30_7-30-2
--------------------------------------------

[7:30:2] LOG | Updated logfile.txt to './logs/log_2024-1-30_7-30-2.txt'
[7:31:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_7-30-2.private.txt')
[7:31:45] LOG | Fetching sources...
[7:31:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_7-30-2.private.txt')
[7:31:45] LOG | Retrieving playback url...
[7:31:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_7-30-2.private.txt')
[7:31:45] LOG | Sucessfully retrieved playback url!
[7:31:50] LOG | Request for embed.js intercepted
[7:31:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_7-30-2.private.txt')
[7:31:50] WARN | Same version detected!
[7:31:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:31:52] LOG | Continuing...
[7:31:53] ERROR | Requests limit for 'main' reached! (2000)
[7:31:53] WARN | Killing process...
