--------------------------------------------
  Created log file: log_2024-2-14_10-30-2
--------------------------------------------

[10:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-14_10-30-2.txt'
[10:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:4] LOG | Fetching sources...
[10:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:4] LOG | Retrieving playback url...
[10:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:4] LOG | Sucessfully retrieved playback url!
[10:30:5] LOG | Request for embed.js intercepted
[10:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:5] WARN | Same version detected!
[10:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:7] LOG | Continuing...
[10:30:9] LOG | Request for embed.js intercepted
[10:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:9] WARN | Same version detected!
[10:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:11] LOG | Continuing...
[10:30:17] LOG | Request for embed.js intercepted
[10:30:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:17] WARN | Same version detected!
[10:30:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:20] LOG | Continuing...
[10:30:24] LOG | Request for embed.js intercepted
[10:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:24] WARN | Same version detected!
[10:30:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:27] LOG | Continuing...
[10:30:28] WARN | Requests limit for 'embed' reached! (10)
[10:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:29] LOG | Fetching sources...
[10:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:30] LOG | Retrieving playback url...
[10:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:30] LOG | Sucessfully retrieved playback url!
[10:30:38] LOG | Request for embed.js intercepted
[10:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:38] WARN | Same version detected!
[10:30:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:40] LOG | Continuing...
[10:30:45] LOG | Request for embed.js intercepted
[10:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:45] WARN | Same version detected!
[10:30:45] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:47] LOG | Continuing...
[10:30:48] WARN | Requests limit for 'embed' reached! (10)
[10:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:50] LOG | Fetching sources...
[10:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:50] LOG | Retrieving playback url...
[10:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:50] LOG | Sucessfully retrieved playback url!
[10:30:57] LOG | Request for embed.js intercepted
[10:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:30:57] WARN | Same version detected!
[10:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:30:59] LOG | Continuing...
[10:31:4] LOG | Request for embed.js intercepted
[10:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:4] WARN | Same version detected!
[10:31:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:31:6] LOG | Continuing...
[10:31:9] WARN | Requests limit for 'embed' reached! (10)
[10:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:11] LOG | Fetching sources...
[10:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:11] LOG | Retrieving playback url...
[10:31:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:11] LOG | Sucessfully retrieved playback url!
[10:31:18] LOG | Request for embed.js intercepted
[10:31:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:18] WARN | Same version detected!
[10:31:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:31:20] LOG | Continuing...
[10:31:25] LOG | Request for embed.js intercepted
[10:31:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:25] WARN | Same version detected!
[10:31:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:31:27] LOG | Continuing...
[10:31:30] WARN | Requests limit for 'embed' reached! (10)
[10:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_10-30-2.private.txt')
[10:31:31] LOG | Fetching sources...
