--------------------------------------------
  Created log file: log_2024-2-20_22-30-3
--------------------------------------------

[22:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-20_22-30-3.txt'
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:4] LOG | Fetching sources...
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:4] LOG | Retrieving playback url...
[22:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:4] LOG | Sucessfully retrieved playback url!
[22:30:5] LOG | Request for embed.js intercepted
[22:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:5] WARN | Same version detected!
[22:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:8] LOG | Continuing...
[22:30:22] WARN | Requests limit for 'embed' reached! (10)
[22:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:24] LOG | Fetching sources...
[22:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:24] LOG | Retrieving playback url...
[22:30:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:24] LOG | Sucessfully retrieved playback url!
[22:30:39] WARN | Requests limit for 'embed' reached! (10)
[22:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:40] LOG | Fetching sources...
[22:30:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:40] LOG | Retrieving playback url...
[22:30:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:41] LOG | Sucessfully retrieved playback url!
[22:30:55] WARN | Requests limit for 'embed' reached! (10)
[22:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:57] LOG | Fetching sources...
[22:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-20_22-30-3.private.txt')
[22:30:57] LOG | Retrieving playback url...
