--------------------------------------------
  Created log file: log_2024-2-1_8-30-3
--------------------------------------------

[8:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_8-30-3.txt'
[8:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:4] LOG | Fetching sources...
[8:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:4] LOG | Retrieving playback url...
[8:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:5] LOG | Sucessfully retrieved playback url!
[8:30:6] LOG | Request for embed.js intercepted
[8:30:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:6] WARN | Same version detected!
[8:30:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:8] LOG | Continuing...
[8:30:21] LOG | Request for embed.js intercepted
[8:30:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:21] WARN | Same version detected!
[8:30:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:23] LOG | Continuing...
[8:30:27] WARN | Requests limit for 'embed' reached! (10)
[8:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:29] LOG | Fetching sources...
[8:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:29] LOG | Retrieving playback url...
[8:30:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:29] LOG | Sucessfully retrieved playback url!
[8:30:33] LOG | Request for embed.js intercepted
[8:30:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:33] WARN | Same version detected!
[8:30:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:35] LOG | Continuing...
[8:30:38] LOG | Request for embed.js intercepted
[8:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:38] WARN | Same version detected!
[8:30:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:41] LOG | Continuing...
[8:30:45] LOG | Request for embed.js intercepted
[8:30:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:45] WARN | Same version detected!
[8:30:45] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:48] LOG | Continuing...
[8:30:50] LOG | Request for embed.js intercepted
[8:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:30:50] WARN | Same version detected!
[8:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:30:53] LOG | Continuing...
[8:31:0] WARN | Requests limit for 'embed' reached! (10)
[8:31:0] LOG | Request for embed.js intercepted
[8:31:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:0] WARN | Same version detected!
[8:31:0] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:2] LOG | Continuing...
[8:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:4] LOG | Fetching sources...
[8:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:4] LOG | Retrieving playback url...
[8:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:4] LOG | Sucessfully retrieved playback url!
[8:31:8] LOG | Request for embed.js intercepted
