--------------------------------------------
  Created log file: log_2024-2-1_14-30-2
--------------------------------------------

[14:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-1_14-30-2.txt'
[14:30:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:3] LOG | Fetching sources...
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:4] LOG | Retrieving playback url...
[14:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:4] LOG | Sucessfully retrieved playback url!
[14:30:5] LOG | Request for embed.js intercepted
[14:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:5] WARN | Same version detected!
[14:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:7] LOG | Continuing...
[14:30:9] LOG | Request for embed.js intercepted
[14:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:9] WARN | Same version detected!
[14:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:11] LOG | Continuing...
[14:30:20] LOG | Request for embed.js intercepted
[14:30:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:20] WARN | Same version detected!
[14:30:20] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[14:30:23] LOG | Continuing...
[14:30:30] WARN | Requests limit for 'embed' reached! (10)
[14:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:32] LOG | Fetching sources...
[14:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:32] LOG | Retrieving playback url...
[14:30:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
[14:30:32] LOG | Sucessfully retrieved playback url!
[14:30:36] LOG | Request for embed.js intercepted
[14:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_14-30-2.private.txt')
