--------------------------------------------
  Created log file: log_2024-2-21_11-50-2
--------------------------------------------

[11:50:2] LOG | Updated logfile.txt to './logs/log_2024-2-21_11-50-2.txt'
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:4] LOG | Fetching sources...
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:4] LOG | Retrieving playback url...
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:4] LOG | Sucessfully retrieved playback url!
[11:50:5] LOG | Request for embed.js intercepted
[11:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:5] WARN | Same version detected!
[11:50:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:8] LOG | Continuing...
[11:50:21] WARN | Requests limit for 'embed' reached! (10)
[11:50:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:23] LOG | Fetching sources...
[11:50:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:23] LOG | Retrieving playback url...
[11:50:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:23] LOG | Sucessfully retrieved playback url!
[11:50:28] LOG | Request for embed.js intercepted
[11:50:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:28] WARN | Same version detected!
[11:50:28] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:31] LOG | Continuing...
[11:50:39] WARN | Requests limit for 'embed' reached! (10)
[11:50:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:41] LOG | Fetching sources...
[11:50:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:41] LOG | Retrieving playback url...
[11:50:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:41] LOG | Sucessfully retrieved playback url!
[11:50:42] LOG | Request for embed.js intercepted
[11:50:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:42] WARN | Same version detected!
[11:50:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:45] LOG | Continuing...
[11:50:58] WARN | Requests limit for 'embed' reached! (10)
[11:50:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:50:59] LOG | Fetching sources...
[11:51:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:0] LOG | Retrieving playback url...
[11:51:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:0] LOG | Sucessfully retrieved playback url!
[11:51:6] LOG | Request for embed.js intercepted
[11:51:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:6] WARN | Same version detected!
[11:51:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:9] LOG | Continuing...
[11:51:16] WARN | Requests limit for 'embed' reached! (10)
[11:51:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:18] LOG | Fetching sources...
[11:51:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:18] LOG | Retrieving playback url...
[11:51:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:18] LOG | Sucessfully retrieved playback url!
[11:51:25] LOG | Request for embed.js intercepted
[11:51:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:25] WARN | Same version detected!
[11:51:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:27] LOG | Continuing...
[11:51:34] WARN | Requests limit for 'embed' reached! (10)
[11:51:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:36] LOG | Fetching sources...
[11:51:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:36] LOG | Retrieving playback url...
[11:51:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:36] LOG | Sucessfully retrieved playback url!
[11:51:51] WARN | Requests limit for 'embed' reached! (10)
[11:51:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:52] LOG | Fetching sources...
[11:51:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:53] LOG | Retrieving playback url...
[11:51:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:53] LOG | Sucessfully retrieved playback url!
[11:51:56] LOG | Request for embed.js intercepted
[11:51:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:51:56] WARN | Same version detected!
[11:51:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:59] LOG | Continuing...
[11:52:9] WARN | Requests limit for 'embed' reached! (10)
[11:52:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:52:11] LOG | Fetching sources...
[11:52:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:52:11] LOG | Retrieving playback url...
[11:52:11] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:52:11] LOG | Sucessfully retrieved playback url!
[11:52:21] LOG | Request for embed.js intercepted
[11:52:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:52:21] WARN | Same version detected!
[11:52:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:52:23] LOG | Continuing...
[11:52:27] WARN | Requests limit for 'embed' reached! (10)
[11:52:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
[11:52:29] LOG | Fetching sources...
[11:52:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_11-50-2.private.txt')
