--------------------------------------------
  Created log file: log_2024-2-22_11-50-3
--------------------------------------------

[11:50:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_11-50-3.txt'
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:4] LOG | Fetching sources...
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:4] LOG | Retrieving playback url...
[11:50:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:4] LOG | Sucessfully retrieved playback url!
[11:50:5] LOG | Request for embed.js intercepted
[11:50:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:5] WARN | Same version detected!
[11:50:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:8] LOG | Continuing...
[11:50:15] LOG | Request for embed.js intercepted
[11:50:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:15] WARN | Same version detected!
[11:50:15] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:18] LOG | Continuing...
[11:50:22] LOG | Request for embed.js intercepted
[11:50:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:22] WARN | Same version detected!
[11:50:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:24] LOG | Continuing...
[11:50:26] WARN | Requests limit for 'embed' reached! (10)
[11:50:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:27] LOG | Fetching sources...
[11:50:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:27] LOG | Retrieving playback url...
[11:50:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:28] LOG | Sucessfully retrieved playback url!
[11:50:34] LOG | Request for embed.js intercepted
[11:50:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:34] WARN | Same version detected!
[11:50:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:37] LOG | Continuing...
[11:50:41] LOG | Request for embed.js intercepted
[11:50:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:41] WARN | Same version detected!
[11:50:41] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:44] LOG | Continuing...
[11:50:46] WARN | Requests limit for 'embed' reached! (10)
[11:50:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:48] LOG | Fetching sources...
[11:50:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:48] LOG | Retrieving playback url...
[11:50:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:48] LOG | Sucessfully retrieved playback url!
[11:50:49] LOG | Request for embed.js intercepted
[11:50:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:49] WARN | Same version detected!
[11:50:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:52] LOG | Continuing...
[11:50:56] LOG | Request for embed.js intercepted
[11:50:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:50:56] WARN | Same version detected!
[11:50:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:50:58] LOG | Continuing...
[11:51:3] LOG | Request for embed.js intercepted
[11:51:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:3] WARN | Same version detected!
[11:51:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:5] LOG | Continuing...
[11:51:9] WARN | Requests limit for 'embed' reached! (10)
[11:51:10] LOG | Request for embed.js intercepted
[11:51:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:10] WARN | Same version detected!
[11:51:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:12] LOG | Continuing...
[11:51:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:13] LOG | Fetching sources...
[11:51:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:14] LOG | Retrieving playback url...
[11:51:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:14] LOG | Sucessfully retrieved playback url!
[11:51:22] LOG | Request for embed.js intercepted
[11:51:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:22] WARN | Same version detected!
[11:51:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:51:24] LOG | Continuing...
[11:51:29] LOG | Request for embed.js intercepted
[11:51:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-50-3.private.txt')
[11:51:29] WARN | Same version detected!
[11:51:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
