--------------------------------------------
  Created log file: log_2024-2-19_20-30-3
--------------------------------------------

[20:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-19_20-30-3.txt'
[20:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:4] LOG | Fetching sources...
[20:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:4] LOG | Retrieving playback url...
[20:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:5] LOG | Sucessfully retrieved playback url!
[20:30:5] LOG | Request for embed.js intercepted
[20:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:5] WARN | Same version detected!
[20:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:8] LOG | Continuing...
[20:30:21] WARN | Requests limit for 'embed' reached! (10)
[20:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:23] LOG | Fetching sources...
[20:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:23] LOG | Retrieving playback url...
[20:30:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:23] LOG | Sucessfully retrieved playback url!
[20:30:37] WARN | Requests limit for 'embed' reached! (10)
[20:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:38] LOG | Fetching sources...
[20:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:38] LOG | Retrieving playback url...
[20:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:38] LOG | Sucessfully retrieved playback url!
[20:30:52] WARN | Requests limit for 'embed' reached! (10)
[20:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:54] LOG | Fetching sources...
[20:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:54] LOG | Retrieving playback url...
[20:30:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:54] LOG | Sucessfully retrieved playback url!
[20:30:55] LOG | Request for embed.js intercepted
[20:30:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:30:55] WARN | Same version detected!
[20:30:55] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[20:30:57] LOG | Continuing...
[20:31:10] WARN | Requests limit for 'embed' reached! (10)
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:12] LOG | Fetching sources...
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:12] LOG | Retrieving playback url...
[20:31:12] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:12] LOG | Sucessfully retrieved playback url!
[20:31:25] WARN | Requests limit for 'embed' reached! (10)
[20:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:27] LOG | Fetching sources...
[20:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:27] LOG | Retrieving playback url...
[20:31:27] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:27] LOG | Sucessfully retrieved playback url!
[20:31:41] WARN | Requests limit for 'embed' reached! (10)
[20:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:43] LOG | Fetching sources...
[20:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:43] LOG | Retrieving playback url...
[20:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:43] LOG | Sucessfully retrieved playback url!
[20:31:57] WARN | Requests limit for 'embed' reached! (10)
[20:31:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:58] LOG | Fetching sources...
[20:31:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:58] LOG | Retrieving playback url...
[20:31:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:31:58] LOG | Sucessfully retrieved playback url!
[20:32:12] WARN | Requests limit for 'embed' reached! (10)
[20:32:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:14] LOG | Fetching sources...
[20:32:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:14] LOG | Retrieving playback url...
[20:32:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:14] LOG | Sucessfully retrieved playback url!
[20:32:28] WARN | Requests limit for 'embed' reached! (10)
[20:32:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:29] LOG | Fetching sources...
[20:32:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:30] LOG | Retrieving playback url...
[20:32:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:30] LOG | Sucessfully retrieved playback url!
[20:32:43] WARN | Requests limit for 'embed' reached! (10)
[20:32:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:45] LOG | Fetching sources...
[20:32:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:45] LOG | Retrieving playback url...
[20:32:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-19_20-30-3.private.txt')
[20:32:45] LOG | Sucessfully retrieved playback url!
[20:32:59] WARN | Requests limit for 'embed' reached! (10)
[20:32:59] ERROR | Requests limit for 'main' reached! (2000)
[20:32:59] WARN | Killing process...
