--------------------------------------------
  Created log file: log_2024-2-4_23-30-3
--------------------------------------------

[23:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-4_23-30-3.txt'
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:4] LOG | Fetching sources...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:4] LOG | Retrieving playback url...
[23:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:4] LOG | Sucessfully retrieved playback url!
[23:30:5] LOG | Request for embed.js intercepted
[23:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:5] WARN | Same version detected!
[23:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:8] LOG | Continuing...
[23:30:9] LOG | Request for embed.js intercepted
[23:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:9] WARN | Same version detected!
[23:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:12] LOG | Continuing...
[23:30:18] LOG | Request for embed.js intercepted
[23:30:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:18] WARN | Same version detected!
[23:30:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:20] LOG | Continuing...
[23:30:25] LOG | Request for embed.js intercepted
[23:30:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:25] WARN | Same version detected!
[23:30:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[23:30:27] LOG | Continuing...
[23:30:28] WARN | Requests limit for 'embed' reached! (10)
[23:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:30] LOG | Fetching sources...
[23:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:30] LOG | Retrieving playback url...
[23:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:30] LOG | Sucessfully retrieved playback url!
[23:30:38] LOG | Request for embed.js intercepted
[23:30:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_23-30-3.private.txt')
[23:30:38] WARN | Same version detected!
