--------------------------------------------
  Created log file: log_2024-2-21_6-40-4
--------------------------------------------

[6:40:4] LOG | Updated logfile.txt to './logs/log_2024-2-21_6-40-4.txt'
[6:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:5] LOG | Fetching sources...
[6:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:5] LOG | Retrieving playback url...
[6:40:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:5] LOG | Sucessfully retrieved playback url!
[6:40:6] LOG | Request for embed.js intercepted
[6:40:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:6] WARN | Same version detected!
[6:40:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:40:9] LOG | Continuing...
[6:40:21] WARN | Requests limit for 'embed' reached! (10)
[6:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:23] LOG | Fetching sources...
[6:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:23] LOG | Retrieving playback url...
[6:40:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:23] LOG | Sucessfully retrieved playback url!
[6:40:24] LOG | Request for embed.js intercepted
[6:40:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:24] WARN | Same version detected!
[6:40:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:40:27] LOG | Continuing...
[6:40:39] WARN | Requests limit for 'embed' reached! (10)
[6:40:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:41] LOG | Fetching sources...
[6:40:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:41] LOG | Retrieving playback url...
[6:40:41] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:41] LOG | Sucessfully retrieved playback url!
[6:40:46] LOG | Request for embed.js intercepted
[6:40:46] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:46] WARN | Same version detected!
[6:40:46] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:40:48] LOG | Continuing...
[6:40:54] LOG | Request for embed.js intercepted
[6:40:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:40:54] WARN | Same version detected!
[6:40:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:40:56] LOG | Continuing...
[6:40:59] WARN | Requests limit for 'embed' reached! (10)
[6:41:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:1] LOG | Fetching sources...
[6:41:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:1] LOG | Retrieving playback url...
[6:41:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:1] LOG | Sucessfully retrieved playback url!
[6:41:9] LOG | Request for embed.js intercepted
[6:41:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:9] WARN | Same version detected!
[6:41:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:41:11] LOG | Continuing...
[6:41:17] WARN | Requests limit for 'embed' reached! (10)
[6:41:17] LOG | Request for embed.js intercepted
[6:41:17] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:17] WARN | Same version detected!
[6:41:17] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:41:19] LOG | Continuing...
[6:41:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:21] LOG | Fetching sources...
[6:41:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:21] LOG | Retrieving playback url...
[6:41:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:21] LOG | Sucessfully retrieved playback url!
[6:41:34] WARN | Requests limit for 'embed' reached! (10)
[6:41:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:36] LOG | Fetching sources...
[6:41:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:36] LOG | Retrieving playback url...
[6:41:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:36] LOG | Sucessfully retrieved playback url!
[6:41:44] LOG | Request for embed.js intercepted
[6:41:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:44] WARN | Same version detected!
[6:41:44] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:41:47] LOG | Continuing...
[6:41:52] WARN | Requests limit for 'embed' reached! (10)
[6:41:52] LOG | Request for embed.js intercepted
[6:41:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:52] WARN | Same version detected!
[6:41:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:41:55] LOG | Continuing...
[6:41:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:56] LOG | Fetching sources...
[6:41:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:56] LOG | Retrieving playback url...
[6:41:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:41:56] LOG | Sucessfully retrieved playback url!
[6:42:7] LOG | Request for embed.js intercepted
[6:42:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:7] WARN | Same version detected!
[6:42:7] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:42:9] LOG | Continuing...
[6:42:12] WARN | Requests limit for 'embed' reached! (10)
[6:42:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:14] LOG | Fetching sources...
[6:42:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:14] LOG | Retrieving playback url...
[6:42:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:14] LOG | Sucessfully retrieved playback url!
[6:42:27] WARN | Requests limit for 'embed' reached! (10)
[6:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:29] LOG | Fetching sources...
[6:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:29] LOG | Retrieving playback url...
[6:42:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:29] LOG | Sucessfully retrieved playback url!
[6:42:30] LOG | Request for embed.js intercepted
[6:42:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:30] WARN | Same version detected!
[6:42:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:42:33] LOG | Continuing...
[6:42:45] WARN | Requests limit for 'embed' reached! (10)
[6:42:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:47] LOG | Fetching sources...
[6:42:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:47] LOG | Retrieving playback url...
[6:42:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:42:47] LOG | Sucessfully retrieved playback url!
[6:43:0] WARN | Requests limit for 'embed' reached! (10)
[6:43:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:2] LOG | Fetching sources...
[6:43:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:2] LOG | Retrieving playback url...
[6:43:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:2] LOG | Sucessfully retrieved playback url!
[6:43:3] LOG | Request for embed.js intercepted
[6:43:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:3] WARN | Same version detected!
[6:43:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:43:3] LOG | Request for embed.js intercepted
[6:43:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:3] WARN | Same version detected!
[6:43:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:43:5] LOG | Continuing...
[6:43:6] LOG | Continuing...
[6:43:18] WARN | Requests limit for 'embed' reached! (10)
[6:43:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:20] LOG | Fetching sources...
[6:43:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:20] LOG | Retrieving playback url...
[6:43:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:20] LOG | Sucessfully retrieved playback url!
[6:43:21] LOG | Request for embed.js intercepted
[6:43:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:21] WARN | Same version detected!
[6:43:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:43:21] LOG | Request for embed.js intercepted
[6:43:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_6-40-4.private.txt')
[6:43:21] WARN | Same version detected!
[6:43:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:43:23] LOG | Continuing...
[6:43:24] LOG | Continuing...
[6:43:32] ERROR | Requests limit for 'main' reached! (2000)
[6:43:32] WARN | Killing process...
