--------------------------------------------
  Created log file: log_2024-2-1_21-30-3
--------------------------------------------

[21:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_21-30-3.txt'
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:4] LOG | Fetching sources...
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:4] LOG | Retrieving playback url...
[21:30:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:4] LOG | Sucessfully retrieved playback url!
[21:30:5] LOG | Request for embed.js intercepted
[21:30:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:5] WARN | Same version detected!
[21:30:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:8] LOG | Continuing...
[21:30:9] LOG | Request for embed.js intercepted
[21:30:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:9] WARN | Same version detected!
[21:30:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:12] LOG | Continuing...
[21:30:18] LOG | Request for embed.js intercepted
[21:30:18] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:18] WARN | Same version detected!
[21:30:18] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:21] LOG | Continuing...
[21:30:28] WARN | Requests limit for 'embed' reached! (10)
[21:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:30] LOG | Fetching sources...
[21:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:30] LOG | Retrieving playback url...
[21:30:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:30] LOG | Sucessfully retrieved playback url!
[21:30:31] LOG | Request for embed.js intercepted
[21:30:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:31] WARN | Same version detected!
[21:30:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:33] LOG | Continuing...
[21:30:36] LOG | Request for embed.js intercepted
[21:30:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:36] WARN | Same version detected!
[21:30:36] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:39] LOG | Continuing...
[21:30:42] LOG | Request for embed.js intercepted
[21:30:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:42] WARN | Same version detected!
[21:30:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:44] LOG | Continuing...
[21:30:50] LOG | Request for embed.js intercepted
[21:30:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:50] WARN | Same version detected!
[21:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:30:53] LOG | Continuing...
[21:30:59] WARN | Requests limit for 'embed' reached! (10)
[21:30:59] LOG | Request for embed.js intercepted
[21:30:59] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:30:59] WARN | Same version detected!
[21:30:59] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[21:31:1] LOG | Continuing...
[21:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:4] LOG | Fetching sources...
[21:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:4] LOG | Retrieving playback url...
[21:31:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:4] LOG | Sucessfully retrieved playback url!
[21:31:20] WARN | Requests limit for 'embed' reached! (10)
[21:31:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:21] LOG | Fetching sources...
[21:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:22] LOG | Retrieving playback url...
[21:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_21-30-3.private.txt')
[21:31:22] LOG | Sucessfully retrieved playback url!
[21:31:26] ERROR | Requests limit for 'main' reached! (2000)
[21:31:26] WARN | Killing process...
